ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,NR,UK,RURAL,2036,0.558906595
INDIA,NR,UK,RURAL,2037,0.525264399
INDIA,NR,UK,RURAL,2038,0.48943831
INDIA,NR,UK,RURAL,2039,0.457391317
INDIA,NR,UK,RURAL,2040,0.423397903
INDIA,NR,UK,RURAL,2041,0.387344236
INDIA,NR,UK,URBAN,2022,0.499168483
INDIA,NR,UK,URBAN,2023,0.485528092
INDIA,NR,UK,URBAN,2024,0.469445673
INDIA,NR,UK,URBAN,2025,0.45872443
INDIA,NR,UK,URBAN,2026,0.426269756
INDIA,NR,UK,URBAN,2027,0.389338881
INDIA,NR,UK,URBAN,2028,0.350071558
INDIA,NR,UK,URBAN,2029,0.308219121
INDIA,NR,UK,URBAN,2030,0.263681073
INDIA,NR,UK,URBAN,2031,0.216132279
INDIA,NR,UK,URBAN,2032,0.175001293
INDIA,NR,UK,URBAN,2033,0.131192778
INDIA,NR,UK,URBAN,2034,0.085016483
INDIA,NR,UK,URBAN,2035,0.042427117
INDIA,NR,UK,URBAN,2036,0
INDIA,NR,UK,URBAN,2037,0
INDIA,NR,UK,URBAN,2038,0
INDIA,NR,UK,URBAN,2039,0
INDIA,NR,UK,URBAN,2040,0
INDIA,NR,UK,URBAN,2041,0
