ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,LPG
RURAL,Q5,INDIA,WR,GJ,2030,3070.702303
RURAL,Q5,INDIA,WR,GJ,2031,3070.702303
RURAL,Q5,INDIA,WR,MH,2021,2182.369622
RURAL,Q5,INDIA,WR,MH,2022,2138.775689
RURAL,Q5,INDIA,WR,MH,2023,2096.052566
RURAL,Q5,INDIA,WR,MH,2024,2054.18286
RURAL,Q5,INDIA,WR,MH,2025,2013.149522
RURAL,Q5,INDIA,WR,MH,2026,1972.935846
RURAL,Q5,INDIA,WR,MH,2027,1933.525459
RURAL,Q5,INDIA,WR,MH,2028,1894.902313
RURAL,Q5,INDIA,WR,MH,2029,1857.050685
RURAL,Q5,INDIA,WR,MH,2030,1819.955161
RURAL,Q5,INDIA,WR,MH,2031,1783.60064
RURAL,Q5,INDIA,SR,AP,2021,1834.267082
RURAL,Q5,INDIA,SR,AP,2022,1797.58174
RURAL,Q5,INDIA,SR,AP,2023,1761.630105
RURAL,Q5,INDIA,SR,AP,2024,1726.397503
RURAL,Q5,INDIA,SR,AP,2025,1691.869553
RURAL,Q5,INDIA,SR,AP,2026,1658.032162
RURAL,Q5,INDIA,SR,AP,2027,1624.871519
RURAL,Q5,INDIA,SR,AP,2028,1592.374088
RURAL,Q5,INDIA,SR,AP,2029,1560.526607
RURAL,Q5,INDIA,SR,AP,2030,1529.316074
RURAL,Q5,INDIA,SR,AP,2031,1498.729753
RURAL,Q5,INDIA,SR,KA,2021,2543.590541
RURAL,Q5,INDIA,SR,KA,2022,2523.299761
RURAL,Q5,INDIA,SR,KA,2023,2503.170845
RURAL,Q5,INDIA,SR,KA,2024,2483.202502
RURAL,Q5,INDIA,SR,KA,2025,2463.39345
RURAL,Q5,INDIA,SR,KA,2026,2443.74242
RURAL,Q5,INDIA,SR,KA,2027,2424.24815
RURAL,Q5,INDIA,SR,KA,2028,2404.90939
RURAL,Q5,INDIA,SR,KA,2029,2385.7249
RURAL,Q5,INDIA,SR,KA,2030,2366.693449
RURAL,Q5,INDIA,SR,KA,2031,2347.813815
RURAL,Q5,INDIA,WR,GA,2021,1794.963477
RURAL,Q5,INDIA,WR,GA,2022,1759.064207
RURAL,Q5,INDIA,WR,GA,2023,1723.882923
RURAL,Q5,INDIA,WR,GA,2024,1689.405265
RURAL,Q5,INDIA,WR,GA,2025,1655.617159
RURAL,Q5,INDIA,WR,GA,2026,1622.504816
RURAL,Q5,INDIA,WR,GA,2027,1590.05472
RURAL,Q5,INDIA,WR,GA,2028,1558.253625
RURAL,Q5,INDIA,WR,GA,2029,1527.088553
RURAL,Q5,INDIA,WR,GA,2030,1496.546782
RURAL,Q5,INDIA,WR,GA,2031,1466.615846
RURAL,Q5,INDIA,SR,KL,2021,2065.314749
RURAL,Q5,INDIA,SR,KL,2022,2032.304518
RURAL,Q5,INDIA,SR,KL,2023,1999.821894
RURAL,Q5,INDIA,SR,KL,2024,1967.858445
RURAL,Q5,INDIA,SR,KL,2025,1936.405872
RURAL,Q5,INDIA,SR,KL,2026,1905.456011
RURAL,Q5,INDIA,SR,KL,2027,1875.000825
RURAL,Q5,INDIA,SR,KL,2028,1845.03241
RURAL,Q5,INDIA,SR,KL,2029,1815.542984
RURAL,Q5,INDIA,SR,KL,2030,1786.524892
RURAL,Q5,INDIA,SR,KL,2031,1757.9706
RURAL,Q5,INDIA,SR,TN,2021,2573.127869
RURAL,Q5,INDIA,SR,TN,2022,2572.866489
RURAL,Q5,INDIA,SR,TN,2023,2572.605136
RURAL,Q5,INDIA,SR,TN,2024,2572.34381
RURAL,Q5,INDIA,SR,TN,2025,2572.08251
RURAL,Q5,INDIA,SR,TN,2026,2571.821236
RURAL,Q5,INDIA,SR,TN,2027,2571.559989
RURAL,Q5,INDIA,SR,TN,2028,2571.298769
RURAL,Q5,INDIA,SR,TN,2029,2571.037575
RURAL,Q5,INDIA,SR,TN,2030,2570.776407
RURAL,Q5,INDIA,SR,TN,2031,2570.515266
RURAL,Q5,INDIA,SR,TS,2021,1834.267082
RURAL,Q5,INDIA,SR,TS,2022,1797.58174
RURAL,Q5,INDIA,SR,TS,2023,1761.630105
RURAL,Q5,INDIA,SR,TS,2024,1726.397503
RURAL,Q5,INDIA,SR,TS,2025,1691.869553
RURAL,Q5,INDIA,SR,TS,2026,1658.032162
RURAL,Q5,INDIA,SR,TS,2027,1624.871519
RURAL,Q5,INDIA,SR,TS,2028,1592.374088
RURAL,Q5,INDIA,SR,TS,2029,1560.526607
RURAL,Q5,INDIA,SR,TS,2030,1529.316074
RURAL,Q5,INDIA,SR,TS,2031,1498.729753
URBAN,Q5,INDIA,NR,JK,2021,2674.358093
URBAN,Q5,INDIA,NR,JK,2022,2650.57986
URBAN,Q5,INDIA,NR,JK,2023,2627.013043
URBAN,Q5,INDIA,NR,JK,2024,2603.655763
URBAN,Q5,INDIA,NR,JK,2025,2580.506157
URBAN,Q5,INDIA,NR,JK,2026,2557.562379
URBAN,Q5,INDIA,NR,JK,2027,2534.822598
URBAN,Q5,INDIA,NR,JK,2028,2512.285002
URBAN,Q5,INDIA,NR,JK,2029,2489.947791
URBAN,Q5,INDIA,NR,JK,2030,2467.809185
URBAN,Q5,INDIA,NR,JK,2031,2445.867417
URBAN,Q5,INDIA,NR,HP,2021,1245.539202
URBAN,Q5,INDIA,NR,HP,2022,1220.628418
URBAN,Q5,INDIA,NR,HP,2023,1196.215849
URBAN,Q5,INDIA,NR,HP,2024,1172.291532
URBAN,Q5,INDIA,NR,HP,2025,1148.845702
URBAN,Q5,INDIA,NR,HP,2026,1125.868788
URBAN,Q5,INDIA,NR,HP,2027,1103.351412
URBAN,Q5,INDIA,NR,HP,2028,1081.284384
URBAN,Q5,INDIA,NR,HP,2029,1059.658696
URBAN,Q5,INDIA,NR,HP,2030,1038.465522
URBAN,Q5,INDIA,NR,HP,2031,1017.696212
URBAN,Q5,INDIA,NR,PB,2021,2328.875942
URBAN,Q5,INDIA,NR,PB,2022,2304.132021
URBAN,Q5,INDIA,NR,PB,2023,2279.650999
URBAN,Q5,INDIA,NR,PB,2024,2255.430085
URBAN,Q5,INDIA,NR,PB,2025,2231.466513
URBAN,Q5,INDIA,NR,PB,2026,2207.757551
URBAN,Q5,INDIA,NR,PB,2027,2184.300492
URBAN,Q5,INDIA,NR,PB,2028,2161.092661
URBAN,Q5,INDIA,NR,PB,2029,2138.131409
URBAN,Q5,INDIA,NR,PB,2030,2115.414116
URBAN,Q5,INDIA,NR,PB,2031,2092.938191
URBAN,Q5,INDIA,WR,UT,2021,2027.606409
URBAN,Q5,INDIA,WR,UT,2022,1999.843708
URBAN,Q5,INDIA,WR,UT,2023,1972.461145
URBAN,Q5,INDIA,WR,UT,2024,1945.453513
URBAN,Q5,INDIA,WR,UT,2025,1918.815679
URBAN,Q5,INDIA,WR,UT,2026,1892.542579
URBAN,Q5,INDIA,WR,UT,2027,1866.629221
URBAN,Q5,INDIA,WR,UT,2028,1841.070676
URBAN,Q5,INDIA,WR,UT,2029,1815.862089
URBAN,Q5,INDIA,WR,UT,2030,1790.998666
URBAN,Q5,INDIA,WR,UT,2031,1766.475682
URBAN,Q5,INDIA,NR,UK,2021,1969.214775
URBAN,Q5,INDIA,NR,UK,2022,1946.323054
URBAN,Q5,INDIA,NR,UK,2023,1923.697445
URBAN,Q5,INDIA,NR,UK,2024,1901.334854
URBAN,Q5,INDIA,NR,UK,2025,1879.232224
URBAN,Q5,INDIA,NR,UK,2026,1857.386532
URBAN,Q5,INDIA,NR,UK,2027,1835.794792
URBAN,Q5,INDIA,NR,UK,2028,1814.454051
URBAN,Q5,INDIA,NR,UK,2029,1793.361393
URBAN,Q5,INDIA,NR,UK,2030,1772.513932
URBAN,Q5,INDIA,NR,UK,2031,1751.908818
URBAN,Q5,INDIA,NR,HR,2021,2509.933865
URBAN,Q5,INDIA,NR,HR,2022,2500.205122
URBAN,Q5,INDIA,NR,HR,2023,2490.514088
URBAN,Q5,INDIA,NR,HR,2024,2480.860617
URBAN,Q5,INDIA,NR,HR,2025,2471.244564
URBAN,Q5,INDIA,NR,HR,2026,2461.665783
URBAN,Q5,INDIA,NR,HR,2027,2452.124131
URBAN,Q5,INDIA,NR,HR,2028,2442.619464
URBAN,Q5,INDIA,NR,HR,2029,2433.151637
URBAN,Q5,INDIA,NR,HR,2030,2423.720509
URBAN,Q5,INDIA,NR,HR,2031,2414.325936
URBAN,Q5,INDIA,NR,DL,2021,2624.42041
URBAN,Q5,INDIA,NR,DL,2022,2624.42041
URBAN,Q5,INDIA,NR,DL,2023,2624.42041
URBAN,Q5,INDIA,NR,DL,2024,2624.42041
URBAN,Q5,INDIA,NR,DL,2025,2624.42041
URBAN,Q5,INDIA,NR,DL,2026,2624.42041
URBAN,Q5,INDIA,NR,DL,2027,2624.42041
URBAN,Q5,INDIA,NR,DL,2028,2624.42041
URBAN,Q5,INDIA,NR,DL,2029,2624.42041
URBAN,Q5,INDIA,NR,DL,2030,2624.42041
URBAN,Q5,INDIA,NR,DL,2031,2624.42041
URBAN,Q5,INDIA,NR,RJ,2021,1750.342778
URBAN,Q5,INDIA,NR,RJ,2022,1715.335922
URBAN,Q5,INDIA,NR,RJ,2023,1681.029204
URBAN,Q5,INDIA,NR,RJ,2024,1647.40862
URBAN,Q5,INDIA,NR,RJ,2025,1614.460447
URBAN,Q5,INDIA,NR,RJ,2026,1582.171238
URBAN,Q5,INDIA,NR,RJ,2027,1550.527814
URBAN,Q5,INDIA,NR,RJ,2028,1519.517257
URBAN,Q5,INDIA,NR,RJ,2029,1489.126912
URBAN,Q5,INDIA,NR,RJ,2030,1459.344374
URBAN,Q5,INDIA,NR,RJ,2031,1430.157486
URBAN,Q5,INDIA,NR,UP,2021,2523.178486
URBAN,Q5,INDIA,NR,UP,2022,2504.754324
URBAN,Q5,INDIA,NR,UP,2023,2486.464694
URBAN,Q5,INDIA,NR,UP,2024,2468.308615
URBAN,Q5,INDIA,NR,UP,2025,2450.285111
URBAN,Q5,INDIA,NR,UP,2026,2432.393214
URBAN,Q5,INDIA,NR,UP,2027,2414.631963
URBAN,Q5,INDIA,NR,UP,2028,2397.000403
URBAN,Q5,INDIA,NR,UP,2029,2379.497589
URBAN,Q5,INDIA,NR,UP,2030,2362.12258
URBAN,Q5,INDIA,NR,UP,2031,2344.874443
URBAN,Q5,INDIA,ER,BR,2021,2406.162738
URBAN,Q5,INDIA,ER,BR,2022,2406.162738
URBAN,Q5,INDIA,ER,BR,2023,2406.162738
URBAN,Q5,INDIA,ER,BR,2024,2406.162738
URBAN,Q5,INDIA,ER,BR,2025,2406.162738
URBAN,Q5,INDIA,ER,BR,2026,2406.162738
URBAN,Q5,INDIA,ER,BR,2027,2406.162738
URBAN,Q5,INDIA,ER,BR,2028,2406.162738
URBAN,Q5,INDIA,ER,BR,2029,2406.162738
URBAN,Q5,INDIA,ER,BR,2030,2406.162738
URBAN,Q5,INDIA,ER,BR,2031,2406.162738
URBAN,Q5,INDIA,NER,NE,2021,2757.5755
URBAN,Q5,INDIA,NER,NE,2022,2756.620154
URBAN,Q5,INDIA,NER,NE,2023,2755.66514
URBAN,Q5,INDIA,NER,NE,2024,2754.710456
URBAN,Q5,INDIA,NER,NE,2025,2753.756103
URBAN,Q5,INDIA,NER,NE,2026,2752.80208
URBAN,Q5,INDIA,NER,NE,2027,2751.848388
URBAN,Q5,INDIA,NER,NE,2028,2750.895026
URBAN,Q5,INDIA,NER,NE,2029,2749.941995
URBAN,Q5,INDIA,NER,NE,2030,2748.989294
URBAN,Q5,INDIA,NER,NE,2031,2748.036923
URBAN,Q5,INDIA,NER,AS,2021,2414.295149
URBAN,Q5,INDIA,NER,AS,2022,2414.295149
URBAN,Q5,INDIA,NER,AS,2023,2414.295149
URBAN,Q5,INDIA,NER,AS,2024,2414.295149
URBAN,Q5,INDIA,NER,AS,2025,2414.295149
URBAN,Q5,INDIA,NER,AS,2026,2414.295149
URBAN,Q5,INDIA,NER,AS,2027,2414.295149
URBAN,Q5,INDIA,NER,AS,2028,2414.295149
URBAN,Q5,INDIA,NER,AS,2029,2414.295149
URBAN,Q5,INDIA,NER,AS,2030,2414.295149
URBAN,Q5,INDIA,NER,AS,2031,2414.295149
URBAN,Q5,INDIA,ER,WB,2021,2011.280956
URBAN,Q5,INDIA,ER,WB,2022,1982.884198
URBAN,Q5,INDIA,ER,WB,2023,1954.888367
URBAN,Q5,INDIA,ER,WB,2024,1927.287801
URBAN,Q5,INDIA,ER,WB,2025,1900.076921
URBAN,Q5,INDIA,ER,WB,2026,1873.250225
URBAN,Q5,INDIA,ER,WB,2027,1846.802287
URBAN,Q5,INDIA,ER,WB,2028,1820.727761
URBAN,Q5,INDIA,ER,WB,2029,1795.021375
URBAN,Q5,INDIA,ER,WB,2030,1769.67793
URBAN,Q5,INDIA,ER,WB,2031,1744.692303
URBAN,Q5,INDIA,ER,JH,2021,1729.804299
URBAN,Q5,INDIA,ER,JH,2022,1695.208213
URBAN,Q5,INDIA,ER,JH,2023,1661.304049
URBAN,Q5,INDIA,ER,JH,2024,1628.077968
URBAN,Q5,INDIA,ER,JH,2025,1595.516409
URBAN,Q5,INDIA,ER,JH,2026,1563.606081
URBAN,Q5,INDIA,ER,JH,2027,1532.333959
URBAN,Q5,INDIA,ER,JH,2028,1501.68728
URBAN,Q5,INDIA,ER,JH,2029,1471.653534
URBAN,Q5,INDIA,ER,JH,2030,1442.220463
URBAN,Q5,INDIA,ER,JH,2031,1413.376054
URBAN,Q5,INDIA,ER,OD,2021,1824.216052
URBAN,Q5,INDIA,ER,OD,2022,1787.731731
URBAN,Q5,INDIA,ER,OD,2023,1751.977097
URBAN,Q5,INDIA,ER,OD,2024,1716.937555
URBAN,Q5,INDIA,ER,OD,2025,1682.598804
URBAN,Q5,INDIA,ER,OD,2026,1648.946827
URBAN,Q5,INDIA,ER,OD,2027,1615.967891
URBAN,Q5,INDIA,ER,OD,2028,1583.648533
URBAN,Q5,INDIA,ER,OD,2029,1551.975562
URBAN,Q5,INDIA,ER,OD,2030,1520.936051
URBAN,Q5,INDIA,ER,OD,2031,1490.51733
URBAN,Q5,INDIA,WR,CG,2021,2744.351412
URBAN,Q5,INDIA,WR,CG,2022,2744.351412
URBAN,Q5,INDIA,WR,CG,2023,2744.351412
URBAN,Q5,INDIA,WR,CG,2024,2744.351412
URBAN,Q5,INDIA,WR,CG,2025,2744.351412
URBAN,Q5,INDIA,WR,CG,2026,2744.351412
URBAN,Q5,INDIA,WR,CG,2027,2744.351412
URBAN,Q5,INDIA,WR,CG,2028,2744.351412
URBAN,Q5,INDIA,WR,CG,2029,2744.351412
URBAN,Q5,INDIA,WR,CG,2030,2744.351412
URBAN,Q5,INDIA,WR,CG,2031,2744.351412
URBAN,Q5,INDIA,WR,MP,2021,2074.276284
URBAN,Q5,INDIA,WR,MP,2022,2032.790759
URBAN,Q5,INDIA,WR,MP,2023,1992.134944
URBAN,Q5,INDIA,WR,MP,2024,1952.292245
URBAN,Q5,INDIA,WR,MP,2025,1913.2464
URBAN,Q5,INDIA,WR,MP,2026,1874.981472
URBAN,Q5,INDIA,WR,MP,2027,1837.481842
URBAN,Q5,INDIA,WR,MP,2028,1800.732206
URBAN,Q5,INDIA,WR,MP,2029,1764.717561
URBAN,Q5,INDIA,WR,MP,2030,1729.42321
URBAN,Q5,INDIA,WR,MP,2031,1694.834746
URBAN,Q5,INDIA,WR,GJ,2021,2633.012397
URBAN,Q5,INDIA,WR,GJ,2022,2633.012397
URBAN,Q5,INDIA,WR,GJ,2023,2633.012397
URBAN,Q5,INDIA,WR,GJ,2024,2633.012397
URBAN,Q5,INDIA,WR,GJ,2025,2633.012397
URBAN,Q5,INDIA,WR,GJ,2026,2633.012397
URBAN,Q5,INDIA,WR,GJ,2027,2633.012397
URBAN,Q5,INDIA,WR,GJ,2028,2633.012397
URBAN,Q5,INDIA,WR,GJ,2029,2633.012397
URBAN,Q5,INDIA,WR,GJ,2030,2633.012397
URBAN,Q5,INDIA,WR,GJ,2031,2633.012397
URBAN,Q5,INDIA,WR,MH,2021,2121.315307
URBAN,Q5,INDIA,WR,MH,2022,2095.616169
URBAN,Q5,INDIA,WR,MH,2023,2070.22837
URBAN,Q5,INDIA,WR,MH,2024,2045.148136
URBAN,Q5,INDIA,WR,MH,2025,2020.371743
URBAN,Q5,INDIA,WR,MH,2026,1995.895508
URBAN,Q5,INDIA,WR,MH,2027,1971.715796
URBAN,Q5,INDIA,WR,MH,2028,1947.829015
URBAN,Q5,INDIA,WR,MH,2029,1924.231615
URBAN,Q5,INDIA,WR,MH,2030,1900.920091
URBAN,Q5,INDIA,WR,MH,2031,1877.890979
URBAN,Q5,INDIA,SR,AP,2021,1824.7719
URBAN,Q5,INDIA,SR,AP,2022,1788.362114
URBAN,Q5,INDIA,SR,AP,2023,1752.678814
URBAN,Q5,INDIA,SR,AP,2024,1717.707505
URBAN,Q5,INDIA,SR,AP,2025,1683.433981
URBAN,Q5,INDIA,SR,AP,2026,1649.844319
URBAN,Q5,INDIA,SR,AP,2027,1616.924874
URBAN,Q5,INDIA,SR,AP,2028,1584.662272
URBAN,Q5,INDIA,SR,AP,2029,1553.043408
URBAN,Q5,INDIA,SR,AP,2030,1522.055437
URBAN,Q5,INDIA,SR,AP,2031,1491.685771
URBAN,Q5,INDIA,SR,KA,2021,1980.831414
URBAN,Q5,INDIA,SR,KA,2022,1959.141882
URBAN,Q5,INDIA,SR,KA,2023,1937.689844
URBAN,Q5,INDIA,SR,KA,2024,1916.472699
URBAN,Q5,INDIA,SR,KA,2025,1895.487876
URBAN,Q5,INDIA,SR,KA,2026,1874.732831
URBAN,Q5,INDIA,SR,KA,2027,1854.205048
URBAN,Q5,INDIA,SR,KA,2028,1833.902038
URBAN,Q5,INDIA,SR,KA,2029,1813.82134
URBAN,Q5,INDIA,SR,KA,2030,1793.96052
URBAN,Q5,INDIA,SR,KA,2031,1774.31717
URBAN,Q5,INDIA,WR,GA,2021,1956.411816
URBAN,Q5,INDIA,WR,GA,2022,1917.28358
URBAN,Q5,INDIA,WR,GA,2023,1878.937908
URBAN,Q5,INDIA,WR,GA,2024,1841.35915
URBAN,Q5,INDIA,WR,GA,2025,1804.531967
URBAN,Q5,INDIA,WR,GA,2026,1768.441328
URBAN,Q5,INDIA,WR,GA,2027,1733.072501
URBAN,Q5,INDIA,WR,GA,2028,1698.411051
URBAN,Q5,INDIA,WR,GA,2029,1664.44283
URBAN,Q5,INDIA,WR,GA,2030,1631.153973
URBAN,Q5,INDIA,WR,GA,2031,1598.530894
URBAN,Q5,INDIA,SR,KL,2021,1781.061326
URBAN,Q5,INDIA,SR,KL,2022,1745.4401
URBAN,Q5,INDIA,SR,KL,2023,1710.531298
URBAN,Q5,INDIA,SR,KL,2024,1676.320672
URBAN,Q5,INDIA,SR,KL,2025,1642.794258
URBAN,Q5,INDIA,SR,KL,2026,1609.938373
URBAN,Q5,INDIA,SR,KL,2027,1577.739606
URBAN,Q5,INDIA,SR,KL,2028,1546.184814
URBAN,Q5,INDIA,SR,KL,2029,1515.261117
URBAN,Q5,INDIA,SR,KL,2030,1484.955895
URBAN,Q5,INDIA,SR,KL,2031,1455.256777
URBAN,Q5,INDIA,SR,TN,2021,2176.829552
URBAN,Q5,INDIA,SR,TN,2022,2170.011745
URBAN,Q5,INDIA,SR,TN,2023,2163.215292
URBAN,Q5,INDIA,SR,TN,2024,2156.440125
URBAN,Q5,INDIA,SR,TN,2025,2149.686178
URBAN,Q5,INDIA,SR,TN,2026,2142.953384
URBAN,Q5,INDIA,SR,TN,2027,2136.241678
URBAN,Q5,INDIA,SR,TN,2028,2129.550992
URBAN,Q5,INDIA,SR,TN,2029,2122.881261
URBAN,Q5,INDIA,SR,TN,2030,2116.23242
URBAN,Q5,INDIA,SR,TN,2031,2109.604403
URBAN,Q5,INDIA,SR,TS,2021,1824.7719
URBAN,Q5,INDIA,SR,TS,2022,1788.362114
URBAN,Q5,INDIA,SR,TS,2023,1752.678814
URBAN,Q5,INDIA,SR,TS,2024,1717.707505
URBAN,Q5,INDIA,SR,TS,2025,1683.433981
URBAN,Q5,INDIA,SR,TS,2026,1649.844319
URBAN,Q5,INDIA,SR,TS,2027,1616.924874
URBAN,Q5,INDIA,SR,TS,2028,1584.662272
URBAN,Q5,INDIA,SR,TS,2029,1553.043408
URBAN,Q5,INDIA,SR,TS,2030,1522.055437
URBAN,Q5,INDIA,SR,TS,2031,1491.685771
