ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,FRIDGE
RURAL,Q5,INDIA,NR,HP,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,HP,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,HP,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,HP,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,HP,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,HP,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,HP,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,JK,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q5,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q1,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q2,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q3,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q4,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2022,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2023,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2024,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2025,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2026,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2027,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2028,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2029,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2030,WINTER,ALLDAYS,EVENING,4
URBAN,Q5,INDIA,NR,PB,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q1,INDIA,NR,RJ,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q2,INDIA,NR,RJ,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2027,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2028,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2029,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2030,WINTER,ALLDAYS,EVENING,4
RURAL,Q3,INDIA,NR,RJ,2031,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2021,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2022,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2023,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2024,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2025,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2026,WINTER,ALLDAYS,EVENING,4
RURAL,Q4,INDIA,NR,RJ,2027,WINTER,ALLDAYS,EVENING,4
