EnergyConvTech,InstYear,ModelGeography,SubGeography1,Year,Season,DayType,DaySlice,MaxUF
EG_WIND,2025,INDIA,NR,2028,SUMMER,ALLDAYS,MID,0.25909332
EG_WIND,2025,INDIA,NR,2029,SUMMER,ALLDAYS,MID,0.25909332
EG_WIND,2025,INDIA,NR,2030,SUMMER,ALLDAYS,MID,0.25909332
EG_WIND,2025,INDIA,NR,2031,SUMMER,ALLDAYS,MID,0.25909332
EG_WIND,2025,INDIA,WR,2025,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,WR,2026,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,WR,2027,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,WR,2028,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,WR,2029,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,WR,2030,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,WR,2031,SUMMER,ALLDAYS,MID,0.365980149
EG_WIND,2025,INDIA,SR,2025,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,SR,2026,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,SR,2027,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,SR,2028,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,SR,2029,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,SR,2030,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,SR,2031,SUMMER,ALLDAYS,MID,0.499139163
EG_WIND,2025,INDIA,ER,2025,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,ER,2026,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,ER,2027,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,ER,2028,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,ER,2029,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,ER,2030,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,ER,2031,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2025,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2026,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2027,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2028,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2029,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2030,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NER,2031,SUMMER,ALLDAYS,MID,0.140470453
EG_WIND,2025,INDIA,NR,2025,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,NR,2026,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,NR,2027,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,NR,2028,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,NR,2029,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,NR,2030,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,NR,2031,SUMMER,ALLDAYS,AFTERNOON,0.449287657
EG_WIND,2025,INDIA,WR,2025,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,WR,2026,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,WR,2027,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,WR,2028,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,WR,2029,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,WR,2030,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,WR,2031,SUMMER,ALLDAYS,AFTERNOON,0.544161505
EG_WIND,2025,INDIA,SR,2025,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,SR,2026,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,SR,2027,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,SR,2028,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,SR,2029,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,SR,2030,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,SR,2031,SUMMER,ALLDAYS,AFTERNOON,0.472629271
EG_WIND,2025,INDIA,ER,2025,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,ER,2026,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,ER,2027,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,ER,2028,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,ER,2029,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,ER,2030,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,ER,2031,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2025,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2026,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2027,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2028,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2029,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2030,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NER,2031,SUMMER,ALLDAYS,AFTERNOON,0.223550905
EG_WIND,2025,INDIA,NR,2025,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,NR,2026,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,NR,2027,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,NR,2028,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,NR,2029,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,NR,2030,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,NR,2031,SUMMER,ALLDAYS,EVENING,0.426821476
EG_WIND,2025,INDIA,WR,2025,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,WR,2026,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,WR,2027,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,WR,2028,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,WR,2029,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,WR,2030,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,WR,2031,SUMMER,ALLDAYS,EVENING,0.571967034
EG_WIND,2025,INDIA,SR,2025,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,SR,2026,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,SR,2027,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,SR,2028,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,SR,2029,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,SR,2030,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,SR,2031,SUMMER,ALLDAYS,EVENING,0.355107174
EG_WIND,2025,INDIA,ER,2025,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,ER,2026,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,ER,2027,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,ER,2028,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,ER,2029,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,ER,2030,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,ER,2031,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2025,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2026,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2027,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2028,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2029,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2030,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NER,2031,SUMMER,ALLDAYS,EVENING,0.232151479
EG_WIND,2025,INDIA,NR,2025,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,NR,2026,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,NR,2027,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,NR,2028,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,NR,2029,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,NR,2030,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,NR,2031,SUMMER,ALLDAYS,NIGHT,0.239285915
EG_WIND,2025,INDIA,WR,2025,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,WR,2026,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,WR,2027,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,WR,2028,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,WR,2029,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,WR,2030,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,WR,2031,SUMMER,ALLDAYS,NIGHT,0.383870519
EG_WIND,2025,INDIA,SR,2025,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,SR,2026,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,SR,2027,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,SR,2028,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,SR,2029,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,SR,2030,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,SR,2031,SUMMER,ALLDAYS,NIGHT,0.210876667
EG_WIND,2025,INDIA,ER,2025,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,ER,2026,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,ER,2027,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,ER,2028,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,ER,2029,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,ER,2030,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,ER,2031,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2025,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2026,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2027,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2028,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2029,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2030,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NER,2031,SUMMER,ALLDAYS,NIGHT,0.168145635
EG_WIND,2025,INDIA,NR,2025,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,NR,2026,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,NR,2027,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,NR,2028,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,NR,2029,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,NR,2030,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,NR,2031,MONSOON,ALLDAYS,EARLY,0.207932987
EG_WIND,2025,INDIA,WR,2025,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,WR,2026,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,WR,2027,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,WR,2028,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,WR,2029,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,WR,2030,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,WR,2031,MONSOON,ALLDAYS,EARLY,0.439104537
EG_WIND,2025,INDIA,SR,2025,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,SR,2026,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,SR,2027,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,SR,2028,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,SR,2029,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,SR,2030,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,SR,2031,MONSOON,ALLDAYS,EARLY,0.507559215
EG_WIND,2025,INDIA,ER,2025,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,ER,2026,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,ER,2027,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,ER,2028,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,ER,2029,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,ER,2030,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,ER,2031,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2025,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2026,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2027,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2028,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2029,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2030,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NER,2031,MONSOON,ALLDAYS,EARLY,0.637919613
EG_WIND,2025,INDIA,NR,2025,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,NR,2026,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,NR,2027,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,NR,2028,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,NR,2029,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,NR,2030,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,NR,2031,MONSOON,ALLDAYS,MORN,0.215265796
EG_WIND,2025,INDIA,WR,2025,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,WR,2026,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,WR,2027,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,WR,2028,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,WR,2029,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,WR,2030,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,WR,2031,MONSOON,ALLDAYS,MORN,0.493715961
EG_WIND,2025,INDIA,SR,2025,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,SR,2026,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,SR,2027,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,SR,2028,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,SR,2029,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,SR,2030,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,SR,2031,MONSOON,ALLDAYS,MORN,0.578185979
EG_WIND,2025,INDIA,ER,2025,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,ER,2026,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,ER,2027,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,ER,2028,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,ER,2029,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,ER,2030,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,ER,2031,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2025,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2026,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2027,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2028,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2029,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2030,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NER,2031,MONSOON,ALLDAYS,MORN,0.572177884
EG_WIND,2025,INDIA,NR,2025,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,NR,2026,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,NR,2027,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,NR,2028,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,NR,2029,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,NR,2030,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,NR,2031,MONSOON,ALLDAYS,MID,0.27429482
EG_WIND,2025,INDIA,WR,2025,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,WR,2026,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,WR,2027,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,WR,2028,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,WR,2029,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,WR,2030,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,WR,2031,MONSOON,ALLDAYS,MID,0.585769261
EG_WIND,2025,INDIA,SR,2025,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,SR,2026,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,SR,2027,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,SR,2028,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,SR,2029,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,SR,2030,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,SR,2031,MONSOON,ALLDAYS,MID,0.67952736
EG_WIND,2025,INDIA,ER,2025,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,ER,2026,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,ER,2027,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,ER,2028,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,ER,2029,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,ER,2030,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,ER,2031,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2025,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2026,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2027,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2028,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2029,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2030,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NER,2031,MONSOON,ALLDAYS,MID,0.561890385
EG_WIND,2025,INDIA,NR,2025,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,NR,2026,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,NR,2027,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,NR,2028,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,NR,2029,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,NR,2030,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,NR,2031,MONSOON,ALLDAYS,AFTERNOON,0.420107946
EG_WIND,2025,INDIA,WR,2025,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,WR,2026,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,WR,2027,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,WR,2028,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,WR,2029,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,WR,2030,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,WR,2031,MONSOON,ALLDAYS,AFTERNOON,0.631778087
EG_WIND,2025,INDIA,SR,2025,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,SR,2026,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,SR,2027,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,SR,2028,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,SR,2029,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,SR,2030,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,SR,2031,MONSOON,ALLDAYS,AFTERNOON,0.646645021
EG_WIND,2025,INDIA,ER,2025,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,ER,2026,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,ER,2027,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,ER,2028,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,ER,2029,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,ER,2030,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,ER,2031,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2025,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2026,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2027,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2028,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2029,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2030,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NER,2031,MONSOON,ALLDAYS,AFTERNOON,0.638080218
EG_WIND,2025,INDIA,NR,2025,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,NR,2026,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,NR,2027,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,NR,2028,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,NR,2029,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,NR,2030,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,NR,2031,MONSOON,ALLDAYS,EVENING,0.434381157
EG_WIND,2025,INDIA,WR,2025,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,WR,2026,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,WR,2027,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,WR,2028,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,WR,2029,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,WR,2030,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,WR,2031,MONSOON,ALLDAYS,EVENING,0.600078473
EG_WIND,2025,INDIA,SR,2025,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,SR,2026,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,SR,2027,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,SR,2028,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,SR,2029,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,SR,2030,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,SR,2031,MONSOON,ALLDAYS,EVENING,0.580333292
EG_WIND,2025,INDIA,ER,2025,MONSOON,ALLDAYS,EVENING,0.692530017
EG_WIND,2025,INDIA,ER,2026,MONSOON,ALLDAYS,EVENING,0.692530017
EG_WIND,2025,INDIA,ER,2027,MONSOON,ALLDAYS,EVENING,0.692530017
