Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,EnergyDemand,SeasonEnergyDemand
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,UT,ALL,0.005157541,0.474493772
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,DL,ALL,0.176865153,16.271594076
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,HR,ALL,0.147242281,13.546289852000001
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,HP,ALL,0.003677151,0.338297892
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,JK,ALL,0.01119118,1.02958856
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,PB,ALL,0.107121649,9.855191708
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,RJ,ALL,0.156153315,14.36610498
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,UP,ALL,0.894196126,82.266043592
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,UK,ALL,0.015268586,1.404709912
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,AP,ALL,0.510603248,46.975498816
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,KA,ALL,0.062755515,5.77350738
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,KL,ALL,0.131752758,12.121253736
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,TN,ALL,0.345200775,31.7584713
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,TS,ALL,0.254228178,23.388992376
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,AS,ALL,0.003473835,0.31959282
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,NE,ALL,0.001898987,0.174706804
2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,BR,ALL,0.648328608,59.646231936
2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,JH,ALL,0.333768377,30.706690684
2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,OD,ALL,0.590186855,54.29719066
2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,WB,ALL,0.663273387,61.021151604
2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,CG,ALL,0.467674271,43.026032932
2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,GJ,ALL,0.373996961,34.407720412
2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,MP,ALL,0.97513016,89.71197472
2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,MH,ALL,1.491028864,137.174655488
2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,GA,ALL,0.002195443,0.201980756
2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,UT,ALL,0.006876721,0.632658332
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,DL,ALL,0.235820204,21.695458768
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,HR,ALL,0.196323041,18.061719772
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,HP,ALL,0.004902868,0.45106385600000004
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,JK,ALL,0.014921573,1.372784716
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,PB,ALL,0.142828866,13.140255672
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,RJ,ALL,0.20820442,19.15480664
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,UP,ALL,1.192261501,109.68805809199999
2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,UK,ALL,0.020358114,1.872946488
2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,AP,ALL,0.680804331,62.633998452
2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,KA,ALL,0.08367402,7.69800984
2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,KL,ALL,0.175670344,16.161671648000002
2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,TN,ALL,0.4602677,42.3446284
2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,TS,ALL,0.338970904,31.185323168
