ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
URBAN,Q4,INDIA,SR,AP,2026,0.33921483,
URBAN,Q4,INDIA,WR,GJ,2026,0.81170373,
URBAN,Q5,INDIA,SR,AP,2026,0.273193345,
URBAN,Q5,INDIA,WR,GJ,2026,0.678524595,
RURAL,Q1,INDIA,SR,AP,2027,0.822611704,
RURAL,Q1,INDIA,WR,GJ,2027,0.905741762,
RURAL,Q2,INDIA,SR,AP,2027,0.76851587,
RURAL,Q2,INDIA,WR,GJ,2027,0.91146352,
RURAL,Q3,INDIA,SR,AP,2027,0.733096485,
RURAL,Q3,INDIA,WR,GJ,2027,0.915118392,
RURAL,Q4,INDIA,SR,AP,2027,0.68111279,
RURAL,Q4,INDIA,WR,GJ,2027,0.917470631,
RURAL,Q5,INDIA,SR,AP,2027,0.518230873,
RURAL,Q5,INDIA,WR,GJ,2027,0.893893711,
URBAN,Q1,INDIA,SR,AP,2027,0.640777048,
URBAN,Q1,INDIA,WR,GJ,2027,0.91085343,
URBAN,Q2,INDIA,SR,AP,2027,0.489124641,
URBAN,Q2,INDIA,WR,GJ,2027,0.861006313,
URBAN,Q3,INDIA,SR,AP,2027,0.387341668,
URBAN,Q3,INDIA,WR,GJ,2027,0.833426693,
URBAN,Q4,INDIA,SR,AP,2027,0.316119136,
URBAN,Q4,INDIA,WR,GJ,2027,0.80288486,
URBAN,Q5,INDIA,SR,AP,2027,0.26041591,
URBAN,Q5,INDIA,WR,GJ,2027,0.665174394,
RURAL,Q1,INDIA,SR,AP,2028,0.806800693,
RURAL,Q1,INDIA,WR,GJ,2028,0.908860706,
RURAL,Q2,INDIA,SR,AP,2028,0.748249158,
RURAL,Q2,INDIA,WR,GJ,2028,0.913312088,
RURAL,Q3,INDIA,SR,AP,2028,0.711297777,
RURAL,Q3,INDIA,WR,GJ,2028,0.916085219,
RURAL,Q4,INDIA,SR,AP,2028,0.657302524,
RURAL,Q4,INDIA,WR,GJ,2028,0.917202437,
RURAL,Q5,INDIA,SR,AP,2028,0.491289031,
RURAL,Q5,INDIA,WR,GJ,2028,0.88994064,
URBAN,Q1,INDIA,SR,AP,2028,0.615166141,
URBAN,Q1,INDIA,WR,GJ,2028,0.907967887,
URBAN,Q2,INDIA,SR,AP,2028,0.460306685,
URBAN,Q2,INDIA,WR,GJ,2028,0.852904274,
URBAN,Q3,INDIA,SR,AP,2028,0.360129436,
URBAN,Q3,INDIA,WR,GJ,2028,0.824455327,
URBAN,Q4,INDIA,SR,AP,2028,0.293928212,
URBAN,Q4,INDIA,WR,GJ,2028,0.793687557,
URBAN,Q5,INDIA,SR,AP,2028,0.248055367,
URBAN,Q5,INDIA,WR,GJ,2028,0.651542226,
RURAL,Q1,INDIA,SR,AP,2029,0.789279516,
RURAL,Q1,INDIA,WR,GJ,2029,0.911494955,
RURAL,Q2,INDIA,SR,AP,2029,0.726459062,
RURAL,Q2,INDIA,WR,GJ,2029,0.914823413,
RURAL,Q3,INDIA,SR,AP,2029,0.688221314,
RURAL,Q3,INDIA,WR,GJ,2029,0.916803994,
RURAL,Q4,INDIA,SR,AP,2029,0.632526134,
RURAL,Q4,INDIA,WR,GJ,2029,0.916694381,
RURAL,Q5,INDIA,SR,AP,2029,0.464389,
RURAL,Q5,INDIA,WR,GJ,2029,0.885652977,
URBAN,Q1,INDIA,SR,AP,2029,0.588819275,
URBAN,Q1,INDIA,WR,GJ,2029,0.90473385,
URBAN,Q2,INDIA,SR,AP,2029,0.431757721,
URBAN,Q2,INDIA,WR,GJ,2029,0.844220961,
URBAN,Q3,INDIA,SR,AP,2029,0.333816411,
URBAN,Q3,INDIA,WR,GJ,2029,0.814990268,
URBAN,Q4,INDIA,SR,AP,2029,0.272706546,
URBAN,Q4,INDIA,WR,GJ,2029,0.784112588,
URBAN,Q5,INDIA,SR,AP,2029,0.236117137,
URBAN,Q5,INDIA,WR,GJ,2029,0.63764857,
RURAL,Q1,INDIA,SR,AP,2030,0.770048934,
RURAL,Q1,INDIA,WR,GJ,2030,0.913649497,
RURAL,Q2,INDIA,SR,AP,2030,0.703212544,
RURAL,Q2,INDIA,WR,GJ,2030,0.915999137,
RURAL,Q3,INDIA,SR,AP,2030,0.663962771,
RURAL,Q3,INDIA,WR,GJ,2030,0.917274892,
RURAL,Q4,INDIA,SR,AP,2030,0.606913843,
RURAL,Q4,INDIA,WR,GJ,2030,0.915944577,
RURAL,Q5,INDIA,SR,AP,2030,0.43769684,
RURAL,Q5,INDIA,WR,GJ,2030,0.881023998,
URBAN,Q1,INDIA,SR,AP,2030,0.561894603,
URBAN,Q1,INDIA,WR,GJ,2030,0.901143337,
URBAN,Q2,INDIA,SR,AP,2030,0.403670397,
URBAN,Q2,INDIA,WR,GJ,2030,0.834945918,
URBAN,Q3,INDIA,SR,AP,2030,0.308531283,
URBAN,Q3,INDIA,WR,GJ,2030,0.805028359,
URBAN,Q4,INDIA,SR,AP,2030,0.252502156,
URBAN,Q4,INDIA,WR,GJ,2030,0.774161963,
URBAN,Q5,INDIA,SR,AP,2030,0.22460439,
URBAN,Q5,INDIA,WR,GJ,2030,0.623515464,
RURAL,Q1,INDIA,SR,AP,2031,0.749130783,
RURAL,Q1,INDIA,WR,GJ,2031,0.915327829,
RURAL,Q2,INDIA,SR,AP,2031,0.678601997,
RURAL,Q2,INDIA,WR,GJ,2031,0.916840106,
RURAL,Q3,INDIA,SR,AP,2031,0.638639501,
RURAL,Q3,INDIA,WR,GJ,2031,0.917497647,
RURAL,Q4,INDIA,SR,AP,2031,0.580611879,
RURAL,Q4,INDIA,WR,GJ,2031,0.914950757,
RURAL,Q5,INDIA,SR,AP,2031,0.411371753,
RURAL,Q5,INDIA,WR,GJ,2031,0.876046973,
URBAN,Q1,INDIA,SR,AP,2031,0.534561711,
URBAN,Q1,INDIA,WR,GJ,2031,0.897188002,
URBAN,Q2,INDIA,SR,AP,2031,0.376223124,
URBAN,Q2,INDIA,WR,GJ,2031,0.8250703,
URBAN,Q3,INDIA,SR,AP,2031,0.284378231,
URBAN,Q3,INDIA,WR,GJ,2031,0.794568176,
URBAN,Q4,INDIA,SR,AP,2031,0.233347261,
URBAN,Q4,INDIA,WR,GJ,2031,0.763839024,
URBAN,Q5,INDIA,SR,AP,2031,0.213518189,
URBAN,Q5,INDIA,WR,GJ,2031,0.609166403,
RURAL,Q1,INDIA,WR,CG,2021,0.592038294,
RURAL,Q1,INDIA,WR,MP,2021,0.619962542,
RURAL,Q2,INDIA,WR,CG,2021,0.631692987,
RURAL,Q2,INDIA,WR,MP,2021,0.660077395,
RURAL,Q3,INDIA,WR,CG,2021,0.644315312,
RURAL,Q3,INDIA,WR,MP,2021,0.660889948,
RURAL,Q4,INDIA,WR,CG,2021,0.646743408,
RURAL,Q4,INDIA,WR,MP,2021,0.637699582,
RURAL,Q5,INDIA,WR,CG,2021,0.587964193,
RURAL,Q5,INDIA,WR,MP,2021,0.528347971,
URBAN,Q1,INDIA,WR,CG,2021,0.651681997,
URBAN,Q1,INDIA,WR,MP,2021,0.643165331,
URBAN,Q2,INDIA,WR,CG,2021,0.589706601,
URBAN,Q2,INDIA,WR,MP,2021,0.55995943,
URBAN,Q3,INDIA,WR,CG,2021,0.506843974,
URBAN,Q3,INDIA,WR,MP,2021,0.471807311,
URBAN,Q4,INDIA,WR,CG,2021,0.379145726,
URBAN,Q4,INDIA,WR,MP,2021,0.365151631,
URBAN,Q5,INDIA,WR,CG,2021,0.169447777,
URBAN,Q5,INDIA,WR,MP,2021,0.143179371,
RURAL,Q1,INDIA,WR,CG,2022,0.600159828,
RURAL,Q1,INDIA,WR,MP,2022,0.628709035,
RURAL,Q2,INDIA,WR,CG,2022,0.635937278,
RURAL,Q2,INDIA,WR,MP,2022,0.662077098,
RURAL,Q3,INDIA,WR,CG,2022,0.646115499,
RURAL,Q3,INDIA,WR,MP,2022,0.657669043,
RURAL,Q4,INDIA,WR,CG,2022,0.645248208,
RURAL,Q4,INDIA,WR,MP,2022,0.627031466,
RURAL,Q5,INDIA,WR,CG,2022,0.578787657,
RURAL,Q5,INDIA,WR,MP,2022,0.507072882,
URBAN,Q1,INDIA,WR,CG,2022,0.64701489,
URBAN,Q1,INDIA,WR,MP,2022,0.633446307,
URBAN,Q2,INDIA,WR,CG,2022,0.579602834,
URBAN,Q2,INDIA,WR,MP,2022,0.544153592,
URBAN,Q3,INDIA,WR,CG,2022,0.493715295,
URBAN,Q3,INDIA,WR,MP,2022,0.453128774,
URBAN,Q4,INDIA,WR,CG,2022,0.36512942,
URBAN,Q4,INDIA,WR,MP,2022,0.347059106,
URBAN,Q5,INDIA,WR,CG,2022,0.160492644,
URBAN,Q5,INDIA,WR,MP,2022,0.131261146,
RURAL,Q1,INDIA,WR,CG,2023,0.605348978,
RURAL,Q1,INDIA,WR,MP,2023,0.634581412,
RURAL,Q2,INDIA,WR,CG,2023,0.638454991,
RURAL,Q2,INDIA,WR,MP,2023,0.66260375,
RURAL,Q3,INDIA,WR,CG,2023,0.646949039,
RURAL,Q3,INDIA,WR,MP,2023,0.654216708,
RURAL,Q4,INDIA,WR,CG,2023,0.643833036,
RURAL,Q4,INDIA,WR,MP,2023,0.617976692,
RURAL,Q5,INDIA,WR,CG,2023,0.572247714,
RURAL,Q5,INDIA,WR,MP,2023,0.490743044,
URBAN,Q1,INDIA,WR,CG,2023,0.643463165,
URBAN,Q1,INDIA,WR,MP,2023,0.625576307,
URBAN,Q2,INDIA,WR,CG,2023,0.572456779,
URBAN,Q2,INDIA,WR,MP,2023,0.532050303,
URBAN,Q3,INDIA,WR,CG,2023,0.484665758,
URBAN,Q3,INDIA,WR,MP,2023,0.4391937,
URBAN,Q4,INDIA,WR,CG,2023,0.355691833,
URBAN,Q4,INDIA,WR,MP,2023,0.33387457,
URBAN,Q5,INDIA,WR,CG,2023,0.154635525,
URBAN,Q5,INDIA,WR,MP,2023,0.122983365,
RURAL,Q1,INDIA,WR,CG,2024,0.61015736,
RURAL,Q1,INDIA,WR,MP,2024,0.639844993,
RURAL,Q2,INDIA,WR,CG,2024,0.640627565,
RURAL,Q2,INDIA,WR,MP,2024,0.662323276,
RURAL,Q3,INDIA,WR,CG,2024,0.647458387,
RURAL,Q3,INDIA,WR,MP,2024,0.649943388,
RURAL,Q4,INDIA,WR,CG,2024,0.642138912,
RURAL,Q4,INDIA,WR,MP,2024,0.608156763,
RURAL,Q5,INDIA,WR,CG,2024,0.565624821,
RURAL,Q5,INDIA,WR,MP,2024,0.474307857,
URBAN,Q1,INDIA,WR,CG,2024,0.639697222,
URBAN,Q1,INDIA,WR,MP,2024,0.617293003,
URBAN,Q2,INDIA,WR,CG,2024,0.565260417,
URBAN,Q2,INDIA,WR,MP,2024,0.519844318,
URBAN,Q3,INDIA,WR,CG,2024,0.475729831,
URBAN,Q3,INDIA,WR,MP,2024,0.425436873,
URBAN,Q4,INDIA,WR,CG,2024,0.346541223,
URBAN,Q4,INDIA,WR,MP,2024,0.321101595,
URBAN,Q5,INDIA,WR,CG,2024,0.149082916,
URBAN,Q5,INDIA,WR,MP,2024,0.115284115,
RURAL,Q1,INDIA,WR,CG,2025,0.614589213,
RURAL,Q1,INDIA,WR,MP,2025,0.64450694,
RURAL,Q2,INDIA,WR,CG,2025,0.642469027,
RURAL,Q2,INDIA,WR,MP,2025,0.661274285,
RURAL,Q3,INDIA,WR,CG,2025,0.647663533,
RURAL,Q3,INDIA,WR,MP,2025,0.644909793,
RURAL,Q4,INDIA,WR,CG,2025,0.640192759,
RURAL,Q4,INDIA,WR,MP,2025,0.59766939,
RURAL,Q5,INDIA,WR,CG,2025,0.558956429,
RURAL,Q5,INDIA,WR,MP,2025,0.457884162,
URBAN,Q1,INDIA,WR,CG,2025,0.635748982,
URBAN,Q1,INDIA,WR,MP,2025,0.608654818,
URBAN,Q2,INDIA,WR,CG,2025,0.558051316,
URBAN,Q2,INDIA,WR,MP,2025,0.50760034,
URBAN,Q3,INDIA,WR,CG,2025,0.466941925,
URBAN,Q3,INDIA,WR,MP,2025,0.411915055,
URBAN,Q4,INDIA,WR,CG,2025,0.33769759,
URBAN,Q4,INDIA,WR,MP,2025,0.308768976,
URBAN,Q5,INDIA,WR,CG,2025,0.143830277,
URBAN,Q5,INDIA,WR,MP,2025,0.108136287,
RURAL,Q1,INDIA,WR,CG,2026,0.618702678,
RURAL,Q1,INDIA,WR,MP,2026,0.648615282,
RURAL,Q2,INDIA,WR,CG,2026,0.644013756,
RURAL,Q2,INDIA,WR,MP,2026,0.659480845,
RURAL,Q3,INDIA,WR,CG,2026,0.647583652,
RURAL,Q3,INDIA,WR,MP,2026,0.639124251,
RURAL,Q4,INDIA,WR,CG,2026,0.637993047,
RURAL,Q4,INDIA,WR,MP,2026,0.586508257,
RURAL,Q5,INDIA,WR,CG,2026,0.552191687,
RURAL,Q5,INDIA,WR,MP,2026,0.44142706,
URBAN,Q1,INDIA,WR,CG,2026,0.631596433,
URBAN,Q1,INDIA,WR,MP,2026,0.599634741,
URBAN,Q2,INDIA,WR,CG,2026,0.550772039,
URBAN,Q2,INDIA,WR,MP,2026,0.495264015,
URBAN,Q3,INDIA,WR,CG,2026,0.458222324,
URBAN,Q3,INDIA,WR,MP,2026,0.398554499,
URBAN,Q4,INDIA,WR,CG,2026,0.329068105,
URBAN,Q4,INDIA,WR,MP,2026,0.296788463,
URBAN,Q5,INDIA,WR,CG,2026,0.138808615,
URBAN,Q5,INDIA,WR,MP,2026,0.101450863,
RURAL,Q1,INDIA,WR,CG,2027,0.62248908,
RURAL,Q1,INDIA,WR,MP,2027,0.652166315,
RURAL,Q2,INDIA,WR,CG,2027,0.645267258,
RURAL,Q2,INDIA,WR,MP,2027,0.65697665,
RURAL,Q3,INDIA,WR,CG,2027,0.647233097,
RURAL,Q3,INDIA,WR,MP,2027,0.632647594,
RURAL,Q4,INDIA,WR,CG,2027,0.635565141,
RURAL,Q4,INDIA,WR,MP,2027,0.574777615,
RURAL,Q5,INDIA,WR,CG,2027,0.545376585,
RURAL,Q5,INDIA,WR,MP,2027,0.425062139,
URBAN,Q1,INDIA,WR,CG,2027,0.627274079,
URBAN,Q1,INDIA,WR,MP,2027,0.59029742,
URBAN,Q2,INDIA,WR,CG,2027,0.543470076,
URBAN,Q2,INDIA,WR,MP,2027,0.482911237,
URBAN,Q3,INDIA,WR,CG,2027,0.449620044,
URBAN,Q3,INDIA,WR,MP,2027,0.385425224,
URBAN,Q4,INDIA,WR,CG,2027,0.320690622,
URBAN,Q4,INDIA,WR,MP,2027,0.285204214,
URBAN,Q5,INDIA,WR,CG,2027,0.134028247,
URBAN,Q5,INDIA,WR,MP,2027,0.095219344,
RURAL,Q1,INDIA,WR,CG,2028,0.626019354,
RURAL,Q1,INDIA,WR,MP,2028,0.655208442,
RURAL,Q2,INDIA,WR,CG,2028,0.646258544,
RURAL,Q2,INDIA,WR,MP,2028,0.653748509,
RURAL,Q3,INDIA,WR,CG,2028,0.646614178,
RURAL,Q3,INDIA,WR,MP,2028,0.625430231,
RURAL,Q4,INDIA,WR,CG,2028,0.632876568,
RURAL,Q4,INDIA,WR,MP,2028,0.562387926,
RURAL,Q5,INDIA,WR,CG,2028,0.538403761,
RURAL,Q5,INDIA,WR,MP,2028,0.408648194,
URBAN,Q1,INDIA,WR,CG,2028,0.622717119,
URBAN,Q1,INDIA,WR,MP,2028,0.580553064,
URBAN,Q2,INDIA,WR,CG,2028,0.536029111,
URBAN,Q2,INDIA,WR,MP,2028,0.470416556,
URBAN,Q3,INDIA,WR,CG,2028,0.440993189,
URBAN,Q3,INDIA,WR,MP,2028,0.372384973,
URBAN,Q4,INDIA,WR,CG,2028,0.312419286,
URBAN,Q4,INDIA,WR,MP,2028,0.273875192,
URBAN,Q5,INDIA,WR,CG,2028,0.129396881,
URBAN,Q5,INDIA,WR,MP,2028,0.089338805,
RURAL,Q1,INDIA,WR,CG,2029,0.629290415,
RURAL,Q1,INDIA,WR,MP,2029,0.657735071,
RURAL,Q2,INDIA,WR,CG,2029,0.646987491,
RURAL,Q2,INDIA,WR,MP,2029,0.649803668,
RURAL,Q3,INDIA,WR,CG,2029,0.645728508,
RURAL,Q3,INDIA,WR,MP,2029,0.617494561,
RURAL,Q4,INDIA,WR,CG,2029,0.629931396,
RURAL,Q4,INDIA,WR,MP,2029,0.549390844,
RURAL,Q5,INDIA,WR,CG,2029,0.531283144,
RURAL,Q5,INDIA,WR,MP,2029,0.392250801,
URBAN,Q1,INDIA,WR,CG,2029,0.61793173,
URBAN,Q1,INDIA,WR,MP,2029,0.570426098,
URBAN,Q2,INDIA,WR,CG,2029,0.528459265,
URBAN,Q2,INDIA,WR,MP,2029,0.457811579,
URBAN,Q3,INDIA,WR,CG,2029,0.432352259,
URBAN,Q3,INDIA,WR,MP,2029,0.359461704,
URBAN,Q4,INDIA,WR,CG,2029,0.304260012,
URBAN,Q4,INDIA,WR,MP,2029,0.262813883,
URBAN,Q5,INDIA,WR,CG,2029,0.124911589,
URBAN,Q5,INDIA,WR,MP,2029,0.083794163,
RURAL,Q1,INDIA,WR,CG,2030,0.632299514,
RURAL,Q1,INDIA,WR,MP,2030,0.659740624,
RURAL,Q2,INDIA,WR,CG,2030,0.647454274,
RURAL,Q2,INDIA,WR,MP,2030,0.645151634,
RURAL,Q3,INDIA,WR,CG,2030,0.644578009,
RURAL,Q3,INDIA,WR,MP,2030,0.608865954,
RURAL,Q4,INDIA,WR,CG,2030,0.626734019,
RURAL,Q4,INDIA,WR,MP,2030,0.535841118,
RURAL,Q5,INDIA,WR,CG,2030,0.524024797,
RURAL,Q5,INDIA,WR,MP,2030,0.375932694,
URBAN,Q1,INDIA,WR,CG,2030,0.612924387,
URBAN,Q1,INDIA,WR,MP,2030,0.55994214,
URBAN,Q2,INDIA,WR,CG,2030,0.520770759,
URBAN,Q2,INDIA,WR,MP,2030,0.445127625,
URBAN,Q3,INDIA,WR,CG,2030,0.423707517,
URBAN,Q3,INDIA,WR,MP,2030,0.346681716,
URBAN,Q4,INDIA,WR,CG,2030,0.296218235,
URBAN,Q4,INDIA,WR,MP,2030,0.252030964,
URBAN,Q5,INDIA,WR,CG,2030,0.120569349,
URBAN,Q5,INDIA,WR,MP,2030,0.078570335,
RURAL,Q1,INDIA,WR,CG,2031,0.63504423,
RURAL,Q1,INDIA,WR,MP,2031,0.66122054,
RURAL,Q2,INDIA,WR,CG,2031,0.647659361,
RURAL,Q2,INDIA,WR,MP,2031,0.639804221,
RURAL,Q3,INDIA,WR,CG,2031,0.643164918,
RURAL,Q3,INDIA,WR,MP,2031,0.599572709,
RURAL,Q4,INDIA,WR,CG,2031,0.623289149,
RURAL,Q4,INDIA,WR,MP,2031,0.521796177,
RURAL,Q5,INDIA,WR,CG,2031,0.516638886,
RURAL,Q5,INDIA,WR,MP,2031,0.359753214,
URBAN,Q1,INDIA,WR,CG,2031,0.60770185,
URBAN,Q1,INDIA,WR,MP,2031,0.549127896,
URBAN,Q2,INDIA,WR,CG,2031,0.512973874,
URBAN,Q2,INDIA,WR,MP,2031,0.432395545,
URBAN,Q3,INDIA,WR,CG,2031,0.415068967,
URBAN,Q3,INDIA,WR,MP,2031,0.334069539,
URBAN,Q4,INDIA,WR,CG,2031,0.288298911,
URBAN,Q4,INDIA,WR,MP,2031,0.24153535,
URBAN,Q5,INDIA,WR,CG,2031,0.116367062,
URBAN,Q5,INDIA,WR,MP,2031,0.073652346,
RURAL,Q1,INDIA,WR,UT,2021,0.835868994,
RURAL,Q2,INDIA,WR,UT,2021,0.826105383,
RURAL,Q3,INDIA,WR,UT,2021,0.802079252,
RURAL,Q4,INDIA,WR,UT,2021,0.772714589,
RURAL,Q5,INDIA,WR,UT,2021,0.677164016,
URBAN,Q1,INDIA,WR,UT,2021,0.821072639,
URBAN,Q2,INDIA,WR,UT,2021,0.722285092,
URBAN,Q3,INDIA,WR,UT,2021,0.660891678,
URBAN,Q4,INDIA,WR,UT,2021,0.563087476,
URBAN,Q5,INDIA,WR,UT,2021,0.365184292,
RURAL,Q1,INDIA,WR,UT,2022,0.841021013,
RURAL,Q2,INDIA,WR,UT,2022,0.814705885,
RURAL,Q3,INDIA,WR,UT,2022,0.786720141,
RURAL,Q4,INDIA,WR,UT,2022,0.755779549,
RURAL,Q5,INDIA,WR,UT,2022,0.65831962,
URBAN,Q1,INDIA,WR,UT,2022,0.812229236,
URBAN,Q2,INDIA,WR,UT,2022,0.704225641,
URBAN,Q3,INDIA,WR,UT,2022,0.644587028,
URBAN,Q4,INDIA,WR,UT,2022,0.546566015,
URBAN,Q5,INDIA,WR,UT,2022,0.349338526,
RURAL,Q1,INDIA,WR,UT,2023,0.84360177,
RURAL,Q2,INDIA,WR,UT,2023,0.804947517,
RURAL,Q3,INDIA,WR,UT,2023,0.774332625,
RURAL,Q4,INDIA,WR,UT,2023,0.742665394,
RURAL,Q5,INDIA,WR,UT,2023,0.644473986,
URBAN,Q1,INDIA,WR,UT,2023,0.805302762,
URBAN,Q2,INDIA,WR,UT,2023,0.690770622,
URBAN,Q3,INDIA,WR,UT,2023,0.632744918,
URBAN,Q4,INDIA,WR,UT,2023,0.534781822,
URBAN,Q5,INDIA,WR,UT,2023,0.338323774,
RURAL,Q1,INDIA,WR,UT,2024,0.845249163,
RURAL,Q2,INDIA,WR,UT,2024,0.794019122,
RURAL,Q3,INDIA,WR,UT,2024,0.760988972,
RURAL,Q4,INDIA,WR,UT,2024,0.728925424,
RURAL,Q5,INDIA,WR,UT,2024,0.630504801,
URBAN,Q1,INDIA,WR,UT,2024,0.797964151,
URBAN,Q2,INDIA,WR,UT,2024,0.677052942,
URBAN,Q3,INDIA,WR,UT,2024,0.620883341,
URBAN,Q4,INDIA,WR,UT,2024,0.52313989,
URBAN,Q5,INDIA,WR,UT,2024,0.327667389,
RURAL,Q1,INDIA,WR,UT,2025,0.846000695,
RURAL,Q2,INDIA,WR,UT,2025,0.782002027,
RURAL,Q3,INDIA,WR,UT,2025,0.74678299,
RURAL,Q4,INDIA,WR,UT,2025,0.714646047,
RURAL,Q5,INDIA,WR,UT,2025,0.616478556,
URBAN,Q1,INDIA,WR,UT,2025,0.790251869,
URBAN,Q2,INDIA,WR,UT,2025,0.663142795,
URBAN,Q3,INDIA,WR,UT,2025,0.609047852,
URBAN,Q4,INDIA,WR,UT,2025,0.511675465,
URBAN,Q5,INDIA,WR,UT,2025,0.317384755,
RURAL,Q1,INDIA,WR,UT,2026,0.845892243,
RURAL,Q2,INDIA,WR,UT,2026,0.768840873,
RURAL,Q3,INDIA,WR,UT,2026,0.731649334,
RURAL,Q4,INDIA,WR,UT,2026,0.6997533,
RURAL,Q5,INDIA,WR,UT,2026,0.602304117,
URBAN,Q1,INDIA,WR,UT,2026,0.782115626,
URBAN,Q2,INDIA,WR,UT,2026,0.64895402,
URBAN,Q3,INDIA,WR,UT,2026,0.597151152,
URBAN,Q4,INDIA,WR,UT,2026,0.500295887,
URBAN,Q5,INDIA,WR,UT,2026,0.307378548,
RURAL,Q1,INDIA,WR,UT,2027,0.844944649,
RURAL,Q2,INDIA,WR,UT,2027,0.754632033,
RURAL,Q3,INDIA,WR,UT,2027,0.71570283,
RURAL,Q4,INDIA,WR,UT,2027,0.684353722,
RURAL,Q5,INDIA,WR,UT,2027,0.588067752,
URBAN,Q1,INDIA,WR,UT,2027,0.773602004,
URBAN,Q2,INDIA,WR,UT,2027,0.634576369,
URBAN,Q3,INDIA,WR,UT,2027,0.585256528,
URBAN,Q4,INDIA,WR,UT,2027,0.489055015,
URBAN,Q5,INDIA,WR,UT,2027,0.29768386,
RURAL,Q1,INDIA,WR,UT,2028,0.84314876,
RURAL,Q2,INDIA,WR,UT,2028,0.739200205,
RURAL,Q3,INDIA,WR,UT,2028,0.698755889,
RURAL,Q4,INDIA,WR,UT,2028,0.668261236,
RURAL,Q5,INDIA,WR,UT,2028,0.573585458,
URBAN,Q1,INDIA,WR,UT,2028,0.764592423,
URBAN,Q2,INDIA,WR,UT,2028,0.619826308,
URBAN,Q3,INDIA,WR,UT,2028,0.573201114,
URBAN,Q4,INDIA,WR,UT,2028,0.477793971,
URBAN,Q5,INDIA,WR,UT,2028,0.288154667,
RURAL,Q1,INDIA,WR,UT,2029,0.840490054,
RURAL,Q2,INDIA,WR,UT,2029,0.722566707,
RURAL,Q3,INDIA,WR,UT,2029,0.680848339,
RURAL,Q4,INDIA,WR,UT,2029,0.651513056,
RURAL,Q5,INDIA,WR,UT,2029,0.558886274,
URBAN,Q1,INDIA,WR,UT,2029,0.75508859,
URBAN,Q2,INDIA,WR,UT,2029,0.604733284,
URBAN,Q3,INDIA,WR,UT,2029,0.561001397,
URBAN,Q4,INDIA,WR,UT,2029,0.466526167,
URBAN,Q5,INDIA,WR,UT,2029,0.278797284,
RURAL,Q1,INDIA,WR,UT,2030,0.836953467,
RURAL,Q2,INDIA,WR,UT,2030,0.704764265,
RURAL,Q3,INDIA,WR,UT,2030,0.66203014,
RURAL,Q4,INDIA,WR,UT,2030,0.634152309,
RURAL,Q5,INDIA,WR,UT,2030,0.544000611,
URBAN,Q1,INDIA,WR,UT,2030,0.745093853,
URBAN,Q2,INDIA,WR,UT,2030,0.589329166,
URBAN,Q3,INDIA,WR,UT,2030,0.548674513,
URBAN,Q4,INDIA,WR,UT,2030,0.455265001,
URBAN,Q5,INDIA,WR,UT,2030,0.269617426,
RURAL,Q1,INDIA,WR,UT,2031,0.832523669,
RURAL,Q2,INDIA,WR,UT,2031,0.685838064,
RURAL,Q3,INDIA,WR,UT,2031,0.642361633,
RURAL,Q4,INDIA,WR,UT,2031,0.616227932,
RURAL,Q5,INDIA,WR,UT,2031,0.528960046,
URBAN,Q1,INDIA,WR,UT,2031,0.734613344,
URBAN,Q2,INDIA,WR,UT,2031,0.573648074,
URBAN,Q3,INDIA,WR,UT,2031,0.536238174,
URBAN,Q4,INDIA,WR,UT,2031,0.4440238,
URBAN,Q5,INDIA,WR,UT,2031,0.260620213,
