ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
URBAN,Q2,INDIA,WR,GA,2025,0.780969834,
URBAN,Q3,INDIA,SR,TN,2025,0.863913205,
URBAN,Q3,INDIA,WR,GA,2025,0.730877876,
URBAN,Q4,INDIA,SR,TN,2025,0.826775162,
URBAN,Q4,INDIA,WR,GA,2025,0.691447603,
URBAN,Q5,INDIA,SR,TN,2025,0.670927666,
URBAN,Q5,INDIA,WR,GA,2025,0.504620731,
RURAL,Q1,INDIA,SR,TN,2026,0.886886627,
RURAL,Q1,INDIA,WR,GA,2026,0.925953622,
RURAL,Q2,INDIA,SR,TN,2026,0.906299482,
RURAL,Q2,INDIA,WR,GA,2026,0.903694972,
RURAL,Q3,INDIA,SR,TN,2026,0.910428911,
RURAL,Q3,INDIA,WR,GA,2026,0.882155742,
RURAL,Q4,INDIA,SR,TN,2026,0.904814361,
RURAL,Q4,INDIA,WR,GA,2026,0.846558746,
RURAL,Q5,INDIA,SR,TN,2026,0.862658334,
RURAL,Q5,INDIA,WR,GA,2026,0.719410717,
URBAN,Q1,INDIA,SR,TN,2026,0.913082698,
URBAN,Q1,INDIA,WR,GA,2026,0.872354409,
URBAN,Q2,INDIA,SR,TN,2026,0.885108827,
URBAN,Q2,INDIA,WR,GA,2026,0.772987848,
URBAN,Q3,INDIA,SR,TN,2026,0.858771165,
URBAN,Q3,INDIA,WR,GA,2026,0.722906088,
URBAN,Q4,INDIA,SR,TN,2026,0.82097192,
URBAN,Q4,INDIA,WR,GA,2026,0.684724875,
URBAN,Q5,INDIA,SR,TN,2026,0.661767981,
URBAN,Q5,INDIA,WR,GA,2026,0.498988375,
RURAL,Q1,INDIA,SR,TN,2027,0.890872699,
RURAL,Q1,INDIA,WR,GA,2027,0.924877876,
RURAL,Q2,INDIA,SR,TN,2027,0.907899651,
RURAL,Q2,INDIA,WR,GA,2027,0.901138255,
RURAL,Q3,INDIA,SR,TN,2027,0.910154593,
RURAL,Q3,INDIA,WR,GA,2027,0.879369757,
RURAL,Q4,INDIA,SR,TN,2027,0.902373125,
RURAL,Q4,INDIA,WR,GA,2027,0.84293155,
RURAL,Q5,INDIA,SR,TN,2027,0.855906096,
RURAL,Q5,INDIA,WR,GA,2027,0.712442318,
URBAN,Q1,INDIA,SR,TN,2027,0.91187271,
URBAN,Q1,INDIA,WR,GA,2027,0.868527358,
URBAN,Q2,INDIA,SR,TN,2027,0.880619834,
URBAN,Q2,INDIA,WR,GA,2027,0.764987693,
URBAN,Q3,INDIA,SR,TN,2027,0.85343507,
URBAN,Q3,INDIA,WR,GA,2027,0.714986689,
URBAN,Q4,INDIA,SR,TN,2027,0.815052919,
URBAN,Q4,INDIA,WR,GA,2027,0.678093946,
URBAN,Q5,INDIA,SR,TN,2027,0.652615294,
URBAN,Q5,INDIA,WR,GA,2027,0.493501387,
RURAL,Q1,INDIA,SR,TN,2028,0.894475321,
RURAL,Q1,INDIA,WR,GA,2028,0.923702246,
RURAL,Q2,INDIA,SR,TN,2028,0.909109712,
RURAL,Q2,INDIA,WR,GA,2028,0.898461696,
RURAL,Q3,INDIA,SR,TN,2028,0.909479586,
RURAL,Q3,INDIA,WR,GA,2028,0.876503423,
RURAL,Q4,INDIA,SR,TN,2028,0.899476585,
RURAL,Q4,INDIA,WR,GA,2028,0.839226682,
RURAL,Q5,INDIA,SR,TN,2028,0.848660927,
RURAL,Q5,INDIA,WR,GA,2028,0.70538714,
URBAN,Q1,INDIA,SR,TN,2028,0.910416687,
URBAN,Q1,INDIA,WR,GA,2028,0.864577679,
URBAN,Q2,INDIA,SR,TN,2028,0.875793547,
URBAN,Q2,INDIA,WR,GA,2028,0.756799565,
URBAN,Q3,INDIA,SR,TN,2028,0.847834661,
URBAN,Q3,INDIA,WR,GA,2028,0.706949719,
URBAN,Q4,INDIA,SR,TN,2028,0.808940923,
URBAN,Q4,INDIA,WR,GA,2028,0.671409601,
URBAN,Q5,INDIA,SR,TN,2028,0.643352967,
URBAN,Q5,INDIA,WR,GA,2028,0.488035866,
RURAL,Q1,INDIA,SR,TN,2029,0.897700347,
RURAL,Q1,INDIA,WR,GA,2029,0.922426347,
RURAL,Q2,INDIA,SR,TN,2029,0.909930845,
RURAL,Q2,INDIA,WR,GA,2029,0.895664448,
RURAL,Q3,INDIA,SR,TN,2029,0.908400383,
RURAL,Q3,INDIA,WR,GA,2029,0.873556655,
RURAL,Q4,INDIA,SR,TN,2029,0.896116192,
RURAL,Q4,INDIA,WR,GA,2029,0.835444529,
RURAL,Q5,INDIA,SR,TN,2029,0.840915821,
RURAL,Q5,INDIA,WR,GA,2029,0.698248738,
URBAN,Q1,INDIA,SR,TN,2029,0.908711949,
URBAN,Q1,INDIA,WR,GA,2029,0.860505033,
URBAN,Q2,INDIA,SR,TN,2029,0.870624379,
URBAN,Q2,INDIA,WR,GA,2029,0.748427798,
URBAN,Q3,INDIA,SR,TN,2029,0.84196767,
URBAN,Q3,INDIA,WR,GA,2029,0.698800087,
URBAN,Q4,INDIA,SR,TN,2029,0.802636329,
URBAN,Q4,INDIA,WR,GA,2029,0.664674943,
URBAN,Q5,INDIA,SR,TN,2029,0.633988127,
URBAN,Q5,INDIA,WR,GA,2029,0.482593244,
RURAL,Q1,INDIA,SR,TN,2030,0.900553057,
RURAL,Q1,INDIA,WR,GA,2030,0.921049759,
RURAL,Q2,INDIA,SR,TN,2030,0.910363292,
RURAL,Q2,INDIA,WR,GA,2030,0.892745694,
RURAL,Q3,INDIA,SR,TN,2030,0.906912572,
RURAL,Q3,INDIA,WR,GA,2030,0.87052941,
RURAL,Q4,INDIA,SR,TN,2030,0.892282755,
RURAL,Q4,INDIA,WR,GA,2030,0.831585537,
RURAL,Q5,INDIA,SR,TN,2030,0.832664712,
RURAL,Q5,INDIA,WR,GA,2030,0.691030808,
URBAN,Q1,INDIA,SR,TN,2030,0.906755529,
URBAN,Q1,INDIA,WR,GA,2030,0.856309187,
URBAN,Q2,INDIA,SR,TN,2030,0.865106905,
URBAN,Q2,INDIA,WR,GA,2030,0.739877211,
URBAN,Q3,INDIA,SR,TN,2030,0.835832156,
URBAN,Q3,INDIA,WR,GA,2030,0.690542958,
URBAN,Q4,INDIA,SR,TN,2030,0.796139827,
URBAN,Q4,INDIA,WR,GA,2030,0.657893142,
URBAN,Q5,INDIA,SR,TN,2030,0.624528164,
URBAN,Q5,INDIA,WR,GA,2030,0.47717492,
RURAL,Q1,INDIA,SR,TN,2031,0.90303811,
RURAL,Q1,INDIA,WR,GA,2031,0.919572023,
RURAL,Q2,INDIA,SR,TN,2031,0.910406357,
RURAL,Q2,INDIA,WR,GA,2031,0.889704657,
RURAL,Q3,INDIA,SR,TN,2031,0.905010877,
RURAL,Q3,INDIA,WR,GA,2031,0.867421688,
RURAL,Q4,INDIA,SR,TN,2031,0.887966556,
RURAL,Q4,INDIA,WR,GA,2031,0.827650215,
RURAL,Q5,INDIA,SR,TN,2031,0.823902679,
RURAL,Q5,INDIA,WR,GA,2031,0.683737179,
URBAN,Q1,INDIA,SR,TN,2031,0.904544197,
URBAN,Q1,INDIA,WR,GA,2031,0.851990014,
URBAN,Q2,INDIA,SR,TN,2031,0.859235948,
URBAN,Q2,INDIA,WR,GA,2031,0.731153105,
URBAN,Q3,INDIA,SR,TN,2031,0.829426541,
URBAN,Q3,INDIA,WR,GA,2031,0.682183737,
URBAN,Q4,INDIA,SR,TN,2031,0.789452423,
URBAN,Q4,INDIA,WR,GA,2031,0.65106743,
URBAN,Q5,INDIA,SR,TN,2031,0.614980713,
URBAN,Q5,INDIA,WR,GA,2031,0.471782257,
RURAL,Q1,INDIA,SR,TS,2021,0.893057303,
RURAL,Q1,INDIA,WR,MH,2021,0.760632237,
RURAL,Q2,INDIA,SR,TS,2021,0.879626639,
RURAL,Q2,INDIA,WR,MH,2021,0.794842782,
RURAL,Q3,INDIA,SR,TS,2021,0.864403569,
RURAL,Q3,INDIA,WR,MH,2021,0.803782948,
RURAL,Q4,INDIA,SR,TS,2021,0.837958685,
RURAL,Q4,INDIA,WR,MH,2021,0.804864242,
RURAL,Q5,INDIA,SR,TS,2021,0.734200737,
RURAL,Q5,INDIA,WR,MH,2021,0.760326277,
URBAN,Q1,INDIA,SR,TS,2021,0.817622763,
URBAN,Q1,INDIA,WR,MH,2021,0.788063856,
URBAN,Q2,INDIA,SR,TS,2021,0.723880277,
URBAN,Q2,INDIA,WR,MH,2021,0.728188376,
URBAN,Q3,INDIA,SR,TS,2021,0.639025498,
URBAN,Q3,INDIA,WR,MH,2021,0.667298162,
URBAN,Q4,INDIA,SR,TS,2021,0.541043134,
URBAN,Q4,INDIA,WR,MH,2021,0.573083475,
URBAN,Q5,INDIA,SR,TS,2021,0.390052423,
URBAN,Q5,INDIA,WR,MH,2021,0.287169196,
RURAL,Q1,INDIA,SR,TS,2022,0.890485913,
RURAL,Q1,INDIA,WR,MH,2022,0.773271467,
RURAL,Q2,INDIA,SR,TS,2022,0.872533362,
RURAL,Q2,INDIA,WR,MH,2022,0.800294963,
RURAL,Q3,INDIA,SR,TS,2022,0.855452858,
RURAL,Q3,INDIA,WR,MH,2022,0.805397502,
RURAL,Q4,INDIA,SR,TS,2022,0.825973983,
RURAL,Q4,INDIA,WR,MH,2022,0.802750843,
RURAL,Q5,INDIA,SR,TS,2022,0.714226853,
RURAL,Q5,INDIA,WR,MH,2022,0.74966505,
URBAN,Q1,INDIA,SR,TS,2022,0.801650217,
URBAN,Q1,INDIA,WR,MH,2022,0.775316821,
URBAN,Q2,INDIA,SR,TS,2022,0.700151232,
URBAN,Q2,INDIA,WR,MH,2022,0.710333196,
URBAN,Q3,INDIA,SR,TS,2022,0.612866888,
URBAN,Q3,INDIA,WR,MH,2022,0.649005566,
URBAN,Q4,INDIA,SR,TS,2022,0.515656814,
URBAN,Q4,INDIA,WR,MH,2022,0.552841563,
URBAN,Q5,INDIA,SR,TS,2022,0.374938655,
URBAN,Q5,INDIA,WR,MH,2022,0.264528519,
RURAL,Q1,INDIA,SR,TS,2023,0.887137541,
RURAL,Q1,INDIA,WR,MH,2023,0.782158249,
RURAL,Q2,INDIA,SR,TS,2023,0.865424514,
RURAL,Q2,INDIA,WR,MH,2023,0.803366219,
RURAL,Q3,INDIA,SR,TS,2023,0.846965803,
RURAL,Q3,INDIA,WR,MH,2023,0.805584054,
RURAL,Q4,INDIA,SR,TS,2023,0.814954463,
RURAL,Q4,INDIA,WR,MH,2023,0.800002214,
RURAL,Q5,INDIA,SR,TS,2023,0.696639249,
RURAL,Q5,INDIA,WR,MH,2023,0.740093415,
URBAN,Q1,INDIA,SR,TS,2023,0.787062972,
URBAN,Q1,INDIA,WR,MH,2023,0.763029279,
URBAN,Q2,INDIA,SR,TS,2023,0.679196061,
URBAN,Q2,INDIA,WR,MH,2023,0.694525401,
URBAN,Q3,INDIA,SR,TS,2023,0.590342513,
URBAN,Q3,INDIA,WR,MH,2023,0.633381718,
URBAN,Q4,INDIA,SR,TS,2023,0.494306319,
URBAN,Q4,INDIA,WR,MH,2023,0.535981796,
URBAN,Q5,INDIA,SR,TS,2023,0.362500401,
URBAN,Q5,INDIA,WR,MH,2023,0.246802571,
RURAL,Q1,INDIA,SR,TS,2024,0.883424863,
RURAL,Q1,INDIA,WR,MH,2024,0.788469525,
RURAL,Q2,INDIA,SR,TS,2024,0.858547086,
RURAL,Q2,INDIA,WR,MH,2024,0.804934051,
RURAL,Q3,INDIA,SR,TS,2024,0.839058069,
RURAL,Q3,INDIA,WR,MH,2024,0.804953746,
RURAL,Q4,INDIA,SR,TS,2024,0.804917124,
RURAL,Q4,INDIA,WR,MH,2024,0.797032951,
RURAL,Q5,INDIA,SR,TS,2024,0.681168631,
RURAL,Q5,INDIA,WR,MH,2024,0.731625949,
URBAN,Q1,INDIA,SR,TS,2024,0.773849283,
URBAN,Q1,INDIA,WR,MH,2024,0.751624456,
URBAN,Q2,INDIA,SR,TS,2024,0.660737806,
URBAN,Q2,INDIA,WR,MH,2024,0.680697765,
URBAN,Q3,INDIA,SR,TS,2024,0.57091113,
URBAN,Q3,INDIA,WR,MH,2024,0.620076686,
URBAN,Q4,INDIA,SR,TS,2024,0.476233645,
URBAN,Q4,INDIA,WR,MH,2024,0.521907781,
URBAN,Q5,INDIA,SR,TS,2024,0.352136168,
URBAN,Q5,INDIA,WR,MH,2024,0.23274704,
RURAL,Q1,INDIA,SR,TS,2025,0.878975422,
RURAL,Q1,INDIA,WR,MH,2025,0.793716238,
RURAL,Q2,INDIA,SR,TS,2025,0.851008276,
RURAL,Q2,INDIA,WR,MH,2025,0.805604027,
RURAL,Q3,INDIA,SR,TS,2025,0.830634302,
RURAL,Q3,INDIA,WR,MH,2025,0.803641314,
RURAL,Q4,INDIA,SR,TS,2025,0.794420852,
RURAL,Q4,INDIA,WR,MH,2025,0.793509697,
RURAL,Q5,INDIA,SR,TS,2025,0.66548038,
RURAL,Q5,INDIA,WR,MH,2025,0.722851463,
URBAN,Q1,INDIA,SR,TS,2025,0.760106887,
URBAN,Q1,INDIA,WR,MH,2025,0.73938556,
URBAN,Q2,INDIA,SR,TS,2025,0.642022931,
URBAN,Q2,INDIA,WR,MH,2025,0.666525585,
URBAN,Q3,INDIA,SR,TS,2025,0.551567153,
URBAN,Q3,INDIA,WR,MH,2025,0.606728041,
URBAN,Q4,INDIA,SR,TS,2025,0.458529723,
URBAN,Q4,INDIA,WR,MH,2025,0.508027177,
URBAN,Q5,INDIA,SR,TS,2025,0.34209418,
URBAN,Q5,INDIA,WR,MH,2025,0.219524773,
RURAL,Q1,INDIA,SR,TS,2026,0.87376954,
RURAL,Q1,INDIA,WR,MH,2026,0.797977412,
RURAL,Q2,INDIA,SR,TS,2026,0.842767699,
RURAL,Q2,INDIA,WR,MH,2026,0.805415837,
RURAL,Q3,INDIA,SR,TS,2026,0.82164965,
RURAL,Q3,INDIA,WR,MH,2026,0.801664251,
RURAL,Q4,INDIA,SR,TS,2026,0.783412323,
RURAL,Q4,INDIA,WR,MH,2026,0.789429313,
RURAL,Q5,INDIA,SR,TS,2026,0.649507775,
RURAL,Q5,INDIA,WR,MH,2026,0.713725234,
URBAN,Q1,INDIA,SR,TS,2026,0.745774161,
URBAN,Q1,INDIA,WR,MH,2026,0.726276205,
URBAN,Q2,INDIA,SR,TS,2026,0.622988362,
URBAN,Q2,INDIA,WR,MH,2026,0.651948034,
URBAN,Q3,INDIA,SR,TS,2026,0.532237658,
URBAN,Q3,INDIA,WR,MH,2026,0.593260571,
URBAN,Q4,INDIA,SR,TS,2026,0.4411054,
URBAN,Q4,INDIA,WR,MH,2026,0.494250204,
URBAN,Q5,INDIA,SR,TS,2026,0.332299326,
URBAN,Q5,INDIA,WR,MH,2026,0.206999591,
RURAL,Q1,INDIA,SR,TS,2027,0.8678293,
RURAL,Q1,INDIA,WR,MH,2027,0.801266593,
RURAL,Q2,INDIA,SR,TS,2027,0.833860195,
RURAL,Q2,INDIA,WR,MH,2027,0.804397193,
RURAL,Q3,INDIA,SR,TS,2027,0.812144255,
RURAL,Q3,INDIA,WR,MH,2027,0.799052269,
RURAL,Q4,INDIA,SR,TS,2027,0.771944908,
RURAL,Q4,INDIA,WR,MH,2027,0.784827604,
RURAL,Q5,INDIA,SR,TS,2027,0.633343235,
RURAL,Q5,INDIA,WR,MH,2027,0.704304493,
URBAN,Q1,INDIA,SR,TS,2027,0.730930026,
URBAN,Q1,INDIA,WR,MH,2027,0.712402268,
URBAN,Q2,INDIA,SR,TS,2027,0.60376038,
URBAN,Q2,INDIA,WR,MH,2027,0.637068895,
URBAN,Q3,INDIA,SR,TS,2027,0.51304299,
URBAN,Q3,INDIA,WR,MH,2027,0.579754646,
URBAN,Q4,INDIA,SR,TS,2027,0.424048268,
URBAN,Q4,INDIA,WR,MH,2027,0.480649116,
URBAN,Q5,INDIA,SR,TS,2027,0.322779932,
URBAN,Q5,INDIA,WR,MH,2027,0.195190766,
RURAL,Q1,INDIA,SR,TS,2028,0.861079968,
RURAL,Q1,INDIA,WR,MH,2028,0.803642915,
RURAL,Q2,INDIA,SR,TS,2028,0.824181614,
RURAL,Q2,INDIA,WR,MH,2028,0.802547749,
RURAL,Q3,INDIA,SR,TS,2028,0.802011296,
RURAL,Q3,INDIA,WR,MH,2028,0.795781498,
RURAL,Q4,INDIA,SR,TS,2028,0.759896389,
RURAL,Q4,INDIA,WR,MH,2028,0.779653349,
RURAL,Q5,INDIA,SR,TS,2028,0.616834417,
RURAL,Q5,INDIA,WR,MH,2028,0.694477312,
URBAN,Q1,INDIA,SR,TS,2028,0.715428657,
URBAN,Q1,INDIA,WR,MH,2028,0.697622643,
URBAN,Q2,INDIA,SR,TS,2028,0.584175731,
URBAN,Q2,INDIA,WR,MH,2028,0.621728392,
URBAN,Q3,INDIA,SR,TS,2028,0.4938135,
URBAN,Q3,INDIA,WR,MH,2028,0.566051668,
URBAN,Q4,INDIA,SR,TS,2028,0.407188446,
URBAN,Q4,INDIA,WR,MH,2028,0.467056808,
URBAN,Q5,INDIA,SR,TS,2028,0.313421464,
URBAN,Q5,INDIA,WR,MH,2028,0.18391677,
RURAL,Q1,INDIA,SR,TS,2029,0.853504372,
RURAL,Q1,INDIA,WR,MH,2029,0.805100614,
RURAL,Q2,INDIA,SR,TS,2029,0.813724028,
RURAL,Q2,INDIA,WR,MH,2029,0.799864473,
RURAL,Q3,INDIA,SR,TS,2029,0.791250168,
RURAL,Q3,INDIA,WR,MH,2029,0.791851518,
RURAL,Q4,INDIA,SR,TS,2029,0.74727606,
RURAL,Q4,INDIA,WR,MH,2029,0.77390896,
RURAL,Q5,INDIA,SR,TS,2029,0.600021149,
RURAL,Q5,INDIA,WR,MH,2029,0.684257526,
URBAN,Q1,INDIA,SR,TS,2029,0.69929692,
URBAN,Q1,INDIA,WR,MH,2029,0.681977408,
URBAN,Q2,INDIA,SR,TS,2029,0.564300088,
URBAN,Q2,INDIA,WR,MH,2029,0.605968642,
URBAN,Q3,INDIA,SR,TS,2029,0.474610367,
URBAN,Q3,INDIA,WR,MH,2029,0.552180134,
URBAN,Q4,INDIA,SR,TS,2029,0.390564192,
URBAN,Q4,INDIA,WR,MH,2029,0.453498086,
URBAN,Q5,INDIA,SR,TS,2029,0.304228676,
URBAN,Q5,INDIA,WR,MH,2029,0.173171287,
RURAL,Q1,INDIA,SR,TS,2030,0.84508608,
RURAL,Q1,INDIA,WR,MH,2030,0.805634231,
RURAL,Q2,INDIA,SR,TS,2030,0.802482332,
RURAL,Q2,INDIA,WR,MH,2030,0.796344999,
RURAL,Q3,INDIA,SR,TS,2030,0.779862819,
RURAL,Q3,INDIA,WR,MH,2030,0.787262632,
RURAL,Q4,INDIA,SR,TS,2030,0.734096362,
RURAL,Q4,INDIA,WR,MH,2030,0.767597826,
RURAL,Q5,INDIA,SR,TS,2030,0.582945693,
RURAL,Q5,INDIA,WR,MH,2030,0.673660322,
URBAN,Q1,INDIA,SR,TS,2030,0.682567055,
URBAN,Q1,INDIA,WR,MH,2030,0.66551351,
URBAN,Q2,INDIA,SR,TS,2030,0.544202183,
URBAN,Q2,INDIA,WR,MH,2030,0.589834505,
URBAN,Q3,INDIA,SR,TS,2030,0.45549388,
URBAN,Q3,INDIA,WR,MH,2030,0.53816914,
URBAN,Q4,INDIA,SR,TS,2030,0.374211277,
URBAN,Q4,INDIA,WR,MH,2030,0.439997141,
URBAN,Q5,INDIA,SR,TS,2030,0.295205806,
URBAN,Q5,INDIA,WR,MH,2030,0.162945627,
RURAL,Q1,INDIA,SR,TS,2031,0.835810021,
RURAL,Q1,INDIA,WR,MH,2031,0.805238618,
RURAL,Q2,INDIA,SR,TS,2031,0.790454806,
RURAL,Q2,INDIA,WR,MH,2031,0.791987836,
RURAL,Q3,INDIA,SR,TS,2031,0.767854052,
RURAL,Q3,INDIA,WR,MH,2031,0.782016017,
RURAL,Q4,INDIA,SR,TS,2031,0.720373048,
RURAL,Q4,INDIA,WR,MH,2031,0.760724437,
RURAL,Q5,INDIA,SR,TS,2031,0.565652388,
RURAL,Q5,INDIA,WR,MH,2031,0.662702238,
URBAN,Q1,INDIA,SR,TS,2031,0.665276673,
URBAN,Q1,INDIA,WR,MH,2031,0.648284815,
URBAN,Q2,INDIA,SR,TS,2031,0.523952957,
URBAN,Q2,INDIA,WR,MH,2031,0.573373267,
URBAN,Q3,INDIA,SR,TS,2031,0.436522738,
URBAN,Q3,INDIA,WR,MH,2031,0.524048197,
URBAN,Q4,INDIA,SR,TS,2031,0.358162735,
URBAN,Q4,INDIA,WR,MH,2031,0.426577416,
URBAN,Q5,INDIA,SR,TS,2031,0.286356573,
URBAN,Q5,INDIA,WR,MH,2031,0.153229048,
RURAL,Q1,INDIA,SR,AP,2021,0.885384767,
RURAL,Q1,INDIA,WR,GJ,2021,0.874079863,
RURAL,Q2,INDIA,SR,AP,2021,0.861553849,
RURAL,Q2,INDIA,WR,GJ,2021,0.89151832,
RURAL,Q3,INDIA,SR,AP,2021,0.841102168,
RURAL,Q3,INDIA,WR,GJ,2021,0.902904217,
RURAL,Q4,INDIA,SR,AP,2021,0.807292555,
RURAL,Q4,INDIA,WR,GJ,2021,0.913532649,
RURAL,Q5,INDIA,SR,AP,2021,0.684528903,
RURAL,Q5,INDIA,WR,GJ,2021,0.911742316,
URBAN,Q1,INDIA,SR,AP,2021,0.779784504,
URBAN,Q1,INDIA,WR,GJ,2021,0.92149425,
URBAN,Q2,INDIA,SR,AP,2021,0.66816882,
URBAN,Q2,INDIA,WR,GJ,2021,0.899835694,
URBAN,Q3,INDIA,SR,AP,2021,0.5757871,
URBAN,Q3,INDIA,WR,GJ,2021,0.879714894,
URBAN,Q4,INDIA,SR,AP,2021,0.479706985,
URBAN,Q4,INDIA,WR,GJ,2021,0.853029982,
URBAN,Q5,INDIA,SR,AP,2021,0.3515726,
URBAN,Q5,INDIA,WR,GJ,2021,0.745333169,
RURAL,Q1,INDIA,SR,AP,2022,0.875487981,
RURAL,Q1,INDIA,WR,GJ,2022,0.883472507,
RURAL,Q2,INDIA,SR,AP,2022,0.844714154,
RURAL,Q2,INDIA,WR,GJ,2022,0.897378165,
RURAL,Q3,INDIA,SR,AP,2022,0.822034113,
RURAL,Q3,INDIA,WR,GJ,2022,0.906401338,
RURAL,Q4,INDIA,SR,AP,2022,0.783621167,
RURAL,Q4,INDIA,WR,GJ,2022,0.915196487,
RURAL,Q5,INDIA,SR,AP,2022,0.649496439,
RURAL,Q5,INDIA,WR,GJ,2022,0.908984524,
URBAN,Q1,INDIA,SR,AP,2022,0.749319523,
URBAN,Q1,INDIA,WR,GJ,2022,0.920136595,
URBAN,Q2,INDIA,SR,AP,2022,0.626806041,
URBAN,Q2,INDIA,WR,GJ,2022,0.892789098,
URBAN,Q3,INDIA,SR,AP,2022,0.533017056,
URBAN,Q3,INDIA,WR,GJ,2022,0.871422422,
URBAN,Q4,INDIA,SR,AP,2022,0.440649329,
URBAN,Q4,INDIA,WR,GJ,2022,0.843596595,
URBAN,Q5,INDIA,SR,AP,2022,0.329326578,
URBAN,Q5,INDIA,WR,GJ,2022,0.729386035,
RURAL,Q1,INDIA,SR,AP,2023,0.86421136,
RURAL,Q1,INDIA,WR,GJ,2023,0.890600792,
RURAL,Q2,INDIA,SR,AP,2023,0.827741017,
RURAL,Q2,INDIA,WR,GJ,2023,0.9018046,
RURAL,Q3,INDIA,SR,AP,2023,0.803713667,
RURAL,Q3,INDIA,WR,GJ,2023,0.909020655,
RURAL,Q4,INDIA,SR,AP,2023,0.761604313,
RURAL,Q4,INDIA,WR,GJ,2023,0.916269971,
RURAL,Q5,INDIA,SR,AP,2023,0.618800925,
RURAL,Q5,INDIA,WR,GJ,2023,0.906161477,
URBAN,Q1,INDIA,SR,AP,2023,0.721255241,
URBAN,Q1,INDIA,WR,GJ,2023,0.918400187,
URBAN,Q2,INDIA,SR,AP,2023,0.590603679,
URBAN,Q2,INDIA,WR,GJ,2023,0.885852573,
URBAN,Q3,INDIA,SR,AP,2023,0.496937641,
URBAN,Q3,INDIA,WR,GJ,2023,0.86360509,
URBAN,Q4,INDIA,SR,AP,2023,0.408703636,
URBAN,Q4,INDIA,WR,GJ,2023,0.834924568,
URBAN,Q5,INDIA,SR,AP,2023,0.311478239,
URBAN,Q5,INDIA,WR,GJ,2023,0.715118585,
RURAL,Q1,INDIA,SR,AP,2024,0.852506984,
RURAL,Q1,INDIA,WR,GJ,2024,0.89611136,
RURAL,Q2,INDIA,SR,AP,2024,0.81135555,
RURAL,Q2,INDIA,WR,GJ,2024,0.905207249,
RURAL,Q3,INDIA,SR,AP,2024,0.786600752,
RURAL,Q3,INDIA,WR,GJ,2024,0.911014088,
RURAL,Q4,INDIA,SR,AP,2024,0.741534834,
RURAL,Q4,INDIA,WR,GJ,2024,0.916936335,
RURAL,Q5,INDIA,SR,AP,2024,0.592156205,
RURAL,Q5,INDIA,WR,GJ,2024,0.903352014,
URBAN,Q1,INDIA,SR,AP,2024,0.695905436,
URBAN,Q1,INDIA,WR,GJ,2024,0.916446669,
URBAN,Q2,INDIA,SR,AP,2024,0.559290035,
URBAN,Q2,INDIA,WR,GJ,2024,0.879118094,
URBAN,Q3,INDIA,SR,AP,2024,0.466638521,
URBAN,Q3,INDIA,WR,GJ,2024,0.856258967,
URBAN,Q4,INDIA,SR,AP,2024,0.382497512,
URBAN,Q4,INDIA,WR,GJ,2024,0.826936922,
URBAN,Q5,INDIA,SR,AP,2024,0.296989448,
URBAN,Q5,INDIA,WR,GJ,2024,0.702279697,
RURAL,Q1,INDIA,SR,AP,2025,0.838955588,
RURAL,Q1,INDIA,WR,GJ,2025,0.900907808,
RURAL,Q2,INDIA,SR,AP,2025,0.793339894,
RURAL,Q2,INDIA,WR,GJ,2025,0.908149607,
RURAL,Q3,INDIA,SR,AP,2025,0.768251644,
RURAL,Q3,INDIA,WR,GJ,2025,0.912717394,
RURAL,Q4,INDIA,SR,AP,2025,0.720451002,
RURAL,Q4,INDIA,WR,GJ,2025,0.917347404,
RURAL,Q5,INDIA,SR,AP,2025,0.56536114,
RURAL,Q5,INDIA,WR,GJ,2025,0.900256735,
URBAN,Q1,INDIA,SR,AP,2025,0.669539956,
URBAN,Q1,INDIA,WR,GJ,2025,0.914110486,
URBAN,Q2,INDIA,SR,AP,2025,0.52799308,
URBAN,Q2,INDIA,WR,GJ,2025,0.871834355,
URBAN,Q3,INDIA,SR,AP,2025,0.437106718,
URBAN,Q3,INDIA,WR,GJ,2025,0.848521484,
URBAN,Q4,INDIA,SR,AP,2025,0.35742509,
URBAN,Q4,INDIA,WR,GJ,2025,0.818665143,
URBAN,Q5,INDIA,SR,AP,2025,0.283169764,
URBAN,Q5,INDIA,WR,GJ,2025,0.689266917,
RURAL,Q1,INDIA,SR,AP,2026,0.823474872,
RURAL,Q1,INDIA,WR,GJ,2026,0.90505124,
RURAL,Q2,INDIA,SR,AP,2026,0.773623911,
RURAL,Q2,INDIA,WR,GJ,2026,0.910667583,
RURAL,Q3,INDIA,SR,AP,2026,0.748603707,
RURAL,Q3,INDIA,WR,GJ,2026,0.914151069,
RURAL,Q4,INDIA,SR,AP,2026,0.698303372,
RURAL,Q4,INDIA,WR,GJ,2026,0.917513015,
RURAL,Q5,INDIA,SR,AP,2026,0.538393427,
RURAL,Q5,INDIA,WR,GJ,2026,0.896860581,
URBAN,Q1,INDIA,SR,AP,2026,0.64215162,
URBAN,Q1,INDIA,WR,GJ,2026,0.911381282,
URBAN,Q2,INDIA,SR,AP,2026,0.496747179,
URBAN,Q2,INDIA,WR,GJ,2026,0.863959606,
URBAN,Q3,INDIA,SR,AP,2026,0.408308441,
URBAN,Q3,INDIA,WR,GJ,2026,0.840352701,
